clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
451121;132820;Judges 8:33;link;J#JMW ;qal;679714;W;Conj;;679715;J#JMW ;Pred;;679716;LHM ;Supp;Adju;679717;B<L BRJT ;Objc;;679718;L>LHJM00;Cmpl;;;;;;;;;
451222;133353;Judges 9:24;link;#WM ;qal;680039;L#WM ;Pred;;680040;<L&>BJMLK >XJHM W<L B<LJ #KM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
451226;133373;Judges 9:25;link;J#JMW ;qal;680049;W;Conj;;680050;J#JMW ;Pred;;680051;LW ;Cmpl;Adju;680052;B<LJ #KM ;Subj;;680053;M>RBJM ;Objc;;680054;<L R>#J HHRJM ;Cmpl;;;;;
451338;133887;Judges 9:48;link;J#M ;qal;680390;W;Conj;;680391;J#M ;Pred;;680392;<L&#KMW ;Cmpl;;;;;;;;;;;;;;;;;
451347;133916;Judges 9:49;link;J#JMW ;qal;680412;W;Conj;;680413;J#JMW ;Pred;;680414;<L&HYRJX ;Cmpl;;;;;;;;;;;;;;;;;
451491;134672;Judges 11:11;link;J#JMW ;qal;680864;W;Conj;;680865;J#JMW ;Pred;;680866;H<M ;Subj;;680867;>WTW ;Objc;;680868;<LJHM ;Adju;Cmpl;680869;LR># WLQYJN ;Cmpl;;;;;
451633;135430;Judges 12:3;link;>#JMH ;qal;681324;W;Conj;;681325;>#JMH ;Pred;;681326;NP#J ;Objc;;681327;BKPJ ;Cmpl;;;;;;;;;;;;;
451931;136809;Judges 15:4;link;J#M ;qal;682269;W;Conj;;682270;J#M ;Pred;;682271;LPJD >XD ;Objc;;682272;BJN&#NJ HZNBWT BTWK00;Cmpl;;;;;;;;;;;;;
452035;137265;Judges 16:3;link;J#M ;qal;682566;W;Conj;;682567;J#M ;Pred;;682568;<L&KTPJW ;Cmpl;;;;;;;;;;;;;;;;;
452362;138759;Judges 18:19;link;#JM&;qal;683544;#JM&;Pred;;683545;JDK ;Objc;;683546;<L&PJK ;Cmpl;;;;;;;;;;;;;;;;;
452373;138821;Judges 18:21;link;J#JMW ;qal;683576;W;Conj;;683577;J#JMW ;Pred;;683578;>T&HVP W>T&HMQNH W>T&HKBWDH ;Objc;;683579;LPNJHM00;Cmpl;;;;;;;;;;;;;
452422;139056;Judges 18:31;link;J#JMW ;qal;683729;W;Conj;;683730;J#JMW ;Pred;;683731;LHM ;Cmpl;Adju;683732;>T&PSL MJKH ;Objc;;683735;KL&JMJ ;Time;;;;;;;;;
452600;139869;Judges 19:30;link;#JMW&;qal;684245;#JMW&;Pred;;684246;LKM ;Supp;Adju;684247;<LJH ;Cmpl;;;;;;;;;;;;;;;;;
452715;140524;Judges 20:29;link;J#M ;qal;684584;W;Conj;;684585;J#M ;Pred;;684586;J#R>L ;Subj;;684587;>RBJM >L&HGB<H ;Objc;;684588;SBJB00;Cmpl;;;;;;;;;
452745;140715;Judges 20:36;link;#MW ;qal;684691;>#R ;Rela;;684692;#MW ;Pred;;684693;>L&HGB<H00;Cmpl;;;;;;;;;;;;;;;;;
453110;142467;1_Samuel 2:20;link;J#M ;qal;685805;J#M ;Pred;;685806;JHWH ;Subj;;685807;LK ;Adju;;685808;ZR< MN&H>#H HZ>T ;Objc;;685809;TXT H#>LH ;Cmpl;;;;;;;;;
453514;144305;1_Samuel 6:8;link;T#JMW ;qal;686999;W;Conj;;687000;>T KLJ HZHB ;Objc;;687005;T#JMW ;Pred;;687006;B>RGZ ;Cmpl;;687007;MYDW ;Loca;Cmpl;;;;;;;;
453530;144370;1_Samuel 6:11;link;J#MW ;qal;687051;W;Conj;;687052;J#MW ;Pred;;687053;>T&>RWN JHWH W>T H>RGZ W>T <KBRJ HZHB W>T YLMJ VXRJHM00;Objc;;687054;>L&H<GLH ;Cmpl;;;;;;;;;;;;;
453548;144491;1_Samuel 6:15;link;J#MW ;qal;687113;W;Conj;;687114;J#MW ;Pred;;687115;>L&H>BN HGDWLH ;Cmpl;;;;;;;;;;;;;;;;;
453629;144947;1_Samuel 7:12;link;J#M ;qal;687376;W;Conj;;687377;J#M ;Pred;;687378;BJN&HMYPH WBJN H#N ;Cmpl;;;;;;;;;;;;;;;;;
453651;145082;1_Samuel 8:1;link;J#M ;qal;687454;W;Conj;;687455;J#M ;Pred;;687456;>T&BNJW ;Objc;;687457;#PVJM ;Objc;;687458;LJ#R>L00;Cmpl;;;;;;;;;
453664;145144;1_Samuel 8:5;link;#JMH&;qal;687500;<TH ;Time;;687501;#JMH&;Pred;;687502;LNW ;Cmpl;Adju;687503;MLK ;Objc;;;;;;;;;;;;;
453694;145275;1_Samuel 8:11;link;#M ;qal;687592;W;Conj;;687593;#M ;Pred;;687594;LW ;Cmpl;Adju;687595;BMRKBTW WBPR#JW ;Cmpl;;;;;;;;;;;;;
453696;145289;1_Samuel 8:12;link;#WM ;qal;687599;W;Conj;;687600;L#WM ;Pred;;687601;LW ;Cmpl;Adju;687602;#RJ >LPJM W#RJ XM#JM ;Objc;;;;;;;;;;;;;
453849;145982;1_Samuel 9:20;link;T#M ;qal;688040;>L&;Nega;;688041;T#M ;Pred;;688042;>T&LBK ;Objc;;688043;LHM ;Cmpl;;;;;;;;;;;;;
453866;146074;1_Samuel 9:23;link;#JM ;qal;688096;#JM ;Pred;;688097;>TH ;Objc;;688098;<MK00;Cmpl;;;;;;;;;;;;;;;;;
453869;146088;1_Samuel 9:24;link;J#M ;qal;688106;W;Conj;;688107;J#M ;Pred;;688108;LPNJ #>WL ;Cmpl;;;;;;;;;;;;;;;;;
453873;146097;1_Samuel 9:24;link;#JM&;qal;688114;#JM&;PreC;;688115;LPNJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
453998;146648;1_Samuel 10:19;link;T#JM ;qal;688477;KJ&;Conj;;688478;MLK ;Objc;;688479;T#JM ;Pred;;688480;<LJNW ;Cmpl;;;;;;;;;;;;;
454043;146869;1_Samuel 11:2;link;#MTJH ;qal;688627;W;Conj;;688628;#MTJH ;PreO;;688629;XRPH ;Objc;;688630;<L&KL&J#R>L00;Cmpl;;;;;;;;;;;;;
454087;147075;1_Samuel 11:11;link;J#M ;qal;688763;W;Conj;;688764;J#M ;Pred;;688765;#>WL ;Subj;;688766;>T&H<M ;Objc;;688767;#L#H R>#JM ;Objc;;;;;;;;;
454586;149554;1_Samuel 15:2;link;#M ;qal;690304;>#R&;Rela;;690305;#M ;Pred;;690306;LW ;Cmpl;Adju;690307;BDRK ;Cmpl;;;;;;;;;;;;;
455052;151685;1_Samuel 17:40;link;J#M ;qal;691670;W;Conj;;691671;J#M ;Pred;;691672;>TM ;Objc;;691673;BKLJ HR<JM WBJLQWV ;Cmpl;;;;;;;;;;;;;
455126;152059;1_Samuel 17:54;link;#M ;qal;691902;W;Conj;;691903;>T&KLJW ;Objc;;691904;#M ;Pred;;691905;B>HLW00;Cmpl;;;;;;;;;;;;;
455166;152226;1_Samuel 18:5;link;J#MHW ;qal;692005;W;Conj;;692006;J#MHW ;PreO;;692007;#>WL ;Subj;;692008;<L >N#J HMLXMH ;Cmpl;;;;;;;;;;;;;
455200;152416;1_Samuel 18:13;link;J#MHW ;qal;692113;W;Conj;;692114;J#MHW ;PreO;;692115;LW ;Supp;Adju;692116;#R&>LP ;Objc;;;;;;;;;;;;;
455301;152912;1_Samuel 19:5;link;J#M ;qal;692444;W;Conj;;692445;J#M ;Pred;;692446;>T&NP#W ;Objc;;692447;BKPW ;Cmpl;;;;;;;;;;;;;
455344;153120;1_Samuel 19:13;link;T#M ;qal;692584;W;Conj;;692585;T#M ;Pred;;692586;>L&HMVH ;Cmpl;;;;;;;;;;;;;;;;;
455345;153129;1_Samuel 19:13;link;#MH ;qal;692587;W;Conj;;692588;>T KBJR H<ZJM ;Objc;;692589;#MH ;Pred;;692590;MR>#TJW ;Cmpl;Objc;;;;;;;;;;;;
455664;154514;1_Samuel 21:7;link;#WM ;qal;693547;L#WM ;Pred;;693548;LXM XM ;Objc;;693549;BJWM ;Time;;;;;;;;;;;;;;;;;
455694;154667;1_Samuel 21:13;link;J#M ;qal;693639;W;Conj;;693640;J#M ;Pred;;693641;DWD ;Subj;;693642;>T&HDBRJM H>LH ;Objc;;693643;BLBBW ;Cmpl;;;;;;;;;
455740;154903;1_Samuel 22:7;link;J#JM ;qal;693792;LKLKM ;Cmpl;;693793;J#JM ;Pred;;693794;#RJ >LPJM W#RJ M>WT00;Objc;;;;;;;;;;;;;;;;;
455780;155096;1_Samuel 22:15;link;J#M ;qal;693911;>L&;Nega;;693912;J#M ;Pred;;693913;HMLK ;Subj;;693914;B<BDW BKL&BJT >BJ ;Cmpl;;693915;DBR ;Objc;;;;;;;;;
456172;156894;1_Samuel 25:18;link;T#M ;qal;695087;W;Conj;;695088;T#M ;Pred;;695089;<L&HXMRJM00;Cmpl;;;;;;;;;;;;;;;;;
456205;157036;1_Samuel 25:25;link;J#JM ;qal;695186;>L&;Nega;;695187;N> ;Intj;;695188;J#JM ;Pred;;695189;>DNJ ;Subj;;695190;>T&LBW ;Objc;;695191;>L&>J# HBLJ<L HZH <L&NBL ;Cmpl;;;;;
456520;158541;1_Samuel 28:2;link;>#JMK ;qal;696162;LKN ;Modi;;696163;#MR LR>#J ;Objc;;696164;>#JMK ;PreO;;696165;KL&HJMJM00;Time;;;;;;;;;;;;;
456621;159007;1_Samuel 28:21;link;>#JM ;qal;696486;W;Conj;;696487;>#JM ;Pred;;696488;NP#J ;Objc;;696489;BKPJ ;Cmpl;;;;;;;;;;;;;
456626;159028;1_Samuel 28:22;link;>#MH ;qal;696502;W;Conj;;696503;>#MH ;Pred;;696504;LPNJK ;Loca;Cmpl;696505;PT&LXM ;Objc;;;;;;;;;;;;;
456835;160049;1_Samuel 30:25;link;J#MH ;qal;697139;W;Conj;;697140;J#MH ;PreO;;697141;LXQ WLM#PV LJ#R>L ;Cmpl;;697142;<D HJWM HZH00;Time;;;;;;;;;;;;;
456896;160386;1_Samuel 31:10;link;J#MW ;qal;697329;W;Conj;;697330;J#MW ;Pred;;697331;>T&KLJW ;Objc;;697332;BJT <#TRWT ;Cmpl;;;;;;;;;;;;;
457615;164144;2_Samuel 7:10;link;#MTJ ;qal;699550;W;Conj;;699551;#MTJ ;Pred;;699552;MQWM ;Objc;;699553;L<MJ LJ#R>L ;Cmpl;Adju;;;;;;;;;;;;
457671;164419;2_Samuel 7:23;link;#WM ;qal;699723;W;Conj;;699724;L#WM ;Pred;;699725;LW ;Cmpl;Adju;699726;#M ;Objc;;;;;;;;;;;;;
457726;164697;2_Samuel 8:6;link;J#M ;qal;699889;W;Conj;;699890;J#M ;Pred;;699891;DWD ;Subj;;699892;NYBJM ;Objc;;699893;B>RM DM#Q ;Cmpl;;;;;;;;;
457749;164867;2_Samuel 8:14;link;J#M ;qal;699973;W;Conj;;699974;J#M ;Pred;;699975;B>DWM ;Cmpl;;699976;NYBJM ;Objc;;;;;;;;;;;;;
457750;164874;2_Samuel 8:14;link;#M ;qal;699977;BKL&>DWM ;Cmpl;;699978;#M ;Pred;;699979;NYBJM ;Objc;;;;;;;;;;;;;;;;;
458153;166854;2_Samuel 12:20;link;J#JMW ;qal;701244;W;Conj;;701245;J#JMW ;Pred;;701246;LW ;Cmpl;Adju;701247;LXM ;Objc;;;;;;;;;;;;;
458209;167071;2_Samuel 12:31;link;J#M ;qal;701405;W;Conj;;701406;J#M ;Pred;;701407;BMGRH WBXRYJ HBRZL WBMGZRT HBRZL ;Cmpl;;;;;;;;;;;;;;;;;
458323;167544;2_Samuel 13:19;link;T#M ;qal;701733;W;Conj;;701734;T#M ;Pred;;701735;JDH ;Objc;;701736;<L&R>#H ;Cmpl;;;;;;;;;;;;;
458397;167863;2_Samuel 13:32;link;#WMH ;qal;701952;KJ&;Conj;;701953;<L&PJ >B#LWM ;Adju;;701954;HJTH ;Pred;;701955;#WMH ;PreC;;701956;MJWM ;Time;;;;;;;;;
458400;167873;2_Samuel 13:33;link;J#M ;qal;701961;>L&;Nega;;701962;J#M ;Pred;;701963;>DNJ HMLK ;Subj;;701964;>L&LBW ;Cmpl;;701965;DBR ;Objc;;;;;;;;;
458442;168065;2_Samuel 14:3;link;J#M ;qal;702087;W;Conj;;702088;J#M ;Pred;;702089;JW>B ;Subj;;702090;>T&HDBRJM ;Objc;;702091;BPJH00;Cmpl;;;;;;;;;
458468;168169;2_Samuel 14:7;link;#JM&;qal;702159;LBLTJ #JM&;Pred;;702160;L>J#J ;Cmpl;Adju;702161;#M W#>RJT ;Objc;;702162;<L&PNJ H>DMH00;Loca;Cmpl;;;;;;;;;;;;
458538;168495;2_Samuel 14:19;link;#M ;qal;702366;W;Conj;;702367;HW> ;Subj;;702368;#M ;Pred;;702369;BPJ #PXTK ;Cmpl;;702370;>T KL&HDBRJM H>LH00;Objc;;;;;;;;;
458635;168949;2_Samuel 15:4;link;J#MNJ ;qal;702665;MJ&;Subj;;702666;J#MNJ ;PreO;;702667;#PV B>RY ;Objc;BoundErr;;;;;;;;;;;;;;;;
459048;170925;2_Samuel 17:25;link;#M ;qal;703885;W;Conj;;703886;>T&<M#> ;Objc;;703887;#M ;Pred;;703888;>B#LM ;Subj;;703889;TXT JW>B ;Adju;Cmpl;703890;<L&HYB> ;Cmpl;;;;;
459064;171046;2_Samuel 18:1;link;J#M ;qal;703930;W;Conj;;703931;J#M ;Pred;;703932;<LJHM ;Cmpl;;703933;#RJ >LPJM W#RJ M>WT00;Objc;;;;;;;;;;;;;
459074;171105;2_Samuel 18:3;link;J#JMW ;qal;703962;L>&;Nega;;703963;J#JMW ;Pred;;703964;>LJNW ;Cmpl;;703965;LB ;Objc;;;;;;;;;;;;;
459076;171113;2_Samuel 18:3;link;J#JMW ;qal;703970;L>&;Nega;;703971;J#JMW ;Pred;;703972;>LJNW ;Cmpl;;703973;LB ;Objc;;;;;;;;;;;;;
459346;172463;2_Samuel 19:20;link;#WM ;qal;704787;L#WM ;Pred;;704788;HMLK ;Subj;;704789;>L&LBW00;Cmpl;;;;;;;;;;;;;;;;;
459848;174863;2_Samuel 23:5;link;#M ;qal;706278;KJ ;Conj;;706279;BRJT <WLM ;Objc;;706280;#M ;Pred;;706281;LJ ;Cmpl;Adju;;;;;;;;;;;;
459934;175281;2_Samuel 23:23;link;J#MHW ;qal;706526;W;Conj;;706527;J#MHW ;PreO;;706528;DWD ;Subj;;706529;>L&M#M<TW00;Cmpl;;;;;;;;;;;;;
460341;177394;1_Kings 2:5;link;J#M ;qal;707708;W;Conj;;707709;J#M ;Pred;;707710;DMJ&MLXMH ;Objc;;707711;B#LM ;Cmpl;;;;;;;;;;;;;
460386;177588;1_Kings 2:15;link;#MW ;qal;707840;W;Conj;;707841;<LJ ;Cmpl;;707842;#MW ;Pred;;707843;KL&J#R>L ;Subj;;707844;PNJHM ;Objc;;;;;;;;;
460409;177681;1_Kings 2:19;link;J#M ;qal;707908;W;Conj;;707909;J#M ;Pred;;707910;KS> ;Objc;;707911;L>M HMLK ;Cmpl;Adju;;;;;;;;;;;;
460822;179844;1_Kings 5:23;link;>#JMM ;qal;709130;W;Conj;;709131;>NJ ;Subj;;709132;>#JMM ;PreO;;709133;DBRWT ;Objc;;709134;BJM ;Loca;Cmpl;709135;<D&HMQWM ;Loca;Cmpl;;;;
461214;182482;1_Kings 8:21;link;>#M ;qal;710317;W;Conj;;710318;>#M ;Pred;;710319;#M ;Cmpl;;710320;MQWM L>RWN ;Objc;;;;;;;;;;;;;
461442;183712;1_Kings 9:3;link;#WM&;qal;710981;L#WM&;Pred;;710982;#MJ ;Objc;;710983;#M ;Cmpl;;710984;<D&<WLM ;Time;;;;;;;;;;;;;
461570;184514;1_Kings 10:9;link;J#JMK ;qal;711387;W;Conj;;711388;J#JMK ;PreO;;711389;LMLK ;Cmpl;;;;;;;;;;;;;;;;;
461759;185782;1_Kings 11:36;link;#WM ;qal;712041;L#WM ;Pred;;712042;#MJ ;Objc;;712043;#M00;Cmpl;;;;;;;;;;;;;;;;;
461938;186625;1_Kings 12:29;link;J#M ;qal;712566;W;Conj;;712567;J#M ;Pred;;712568;>T&H>XD ;Objc;;712569;BBJT&>L ;Cmpl;;;;;;;;;;;;;
462268;188138;1_Kings 14:21;link;#WM ;qal;713542;L#WM ;Pred;;713543;>T&#MW ;Objc;;713544;#M ;Cmpl;;;;;;;;;;;;;;;;;
462770;190798;1_Kings 18:23;link;J#JMW ;qal;715045;W;Conj;;715046;J#JMW ;Pred;;715047;<L&H<YJM ;Cmpl;;;;;;;;;;;;;;;;;
462771;190805;1_Kings 18:23;link;J#JMW ;qal;715048;W;Conj;;715049;># ;Objc;;715050;L> ;Nega;;715051;J#JMW ;Pred;;;;;;;;;;;;;
462774;190822;1_Kings 18:23;link;>#JM00;qal;715059;W;Conj;;715060;># ;Objc;;715061;L> ;Nega;;715062;>#JM00;Pred;;;;;;;;;;;;;
462789;190884;1_Kings 18:25;link;T#JMW00;qal;715101;W;Conj;;715102;># ;Objc;;715103;L> ;Nega;;715104;T#JMW00;Pred;;;;;;;;;;;;;
462834;191075;1_Kings 18:33;link;J#M ;qal;715230;W;Conj;;715231;J#M ;Pred;;715232;<L&H<YJM00;Cmpl;;;;;;;;;;;;;;;;;
462888;191285;1_Kings 18:42;link;J#M ;qal;715362;W;Conj;;715363;J#M ;Pred;;715364;PNJW ;Objc;;715365;BJN BRKJW00;Cmpl;;;;;;;;;;;;;
462924;191423;1_Kings 19:2;link;>#JM ;qal;715458;KJ&;Conj;;715459;K<T MXR ;Time;;715460;>#JM ;Pred;;715461;>T&NP#K ;Objc;;715462;KNP# >XD MHM00;Cmpl;;;;;;;;;
463076;192035;1_Kings 20:6;link;J#JMW ;qal;715870;KL&MXMD <JNJK ;Objc;;715871;J#JMW ;Pred;;715872;BJDM ;Cmpl;;;;;;;;;;;;;;;;;
463112;192188;1_Kings 20:12;link;#JMW ;qal;715968;#JMW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
463113;192190;1_Kings 20:12;link;J#JMW ;qal;715969;W;Conj;;715970;J#JMW ;Pred;;715971;<L&H<JR00;Cmpl;;;;;;;;;;;;;;;;;
463173;192455;1_Kings 20:24;link;#JM ;qal;716136;W;Conj;;716137;#JM ;Pred;;716138;PXWT ;Objc;;716139;TXTJHM00;Cmpl;;;;;;;;;;;;;
463213;192661;1_Kings 20:31;link;N#JMH ;qal;716267;N#JMH ;Pred;;716268;N> ;Intj;;716269;#QJM ;Objc;;716270;BMTNJNW ;Cmpl;;;;;;;;;;;;;
463239;192749;1_Kings 20:34;link;T#JM ;qal;716334;W;Conj;;716335;XWYWT ;Objc;;716336;T#JM ;Pred;;716337;LK ;Supp;Adju;716338;BDM#Q ;Cmpl;;;;;;;;;
463240;192755;1_Kings 20:34;link;#M ;qal;716339;K>#R&;Conj;;716340;#M ;Pred;;716341;>BJ ;Subj;;716342;B#MRWN ;Cmpl;;;;;;;;;;;;;
463441;193588;1_Kings 21:27;link;J#M&;qal;716902;W;Conj;;716903;J#M&;Pred;;716904;#Q ;Objc;;716905;<L&B#RW ;Cmpl;;;;;;;;;;;;;
463582;194211;1_Kings 22:27;link;#JMW ;qal;717316;#JMW ;Pred;;717317;>T&ZH ;Objc;;717318;BJT HKL> ;Cmpl;;;;;;;;;;;;;;;;;
463929;195716;2_Kings 2:20;link;#JMW ;qal;718307;W;Conj;;718308;#JMW ;Pred;;718309;#M ;Cmpl;;718310;MLX ;Objc;;;;;;;;;;;;;
464136;196667;2_Kings 4:10;link;N#JM ;qal;718913;W;Conj;;718914;N#JM ;Pred;;718915;LW ;Adju;;718916;#M ;Cmpl;;718917;MVH W#LXN WKS> WMNWRH ;Objc;;;;;;;;;
464245;197080;2_Kings 4:29;link;#MT ;qal;719204;W;Conj;;719205;#MT ;Pred;;719206;M#<NTJ ;Objc;;719207;<L&PNJ HN<R00;Cmpl;;;;;;;;;;;;;
464253;197109;2_Kings 4:31;link;J#M ;qal;719227;W;Conj;;719228;J#M ;Pred;;719229;>T&HM#<NT ;Objc;;719230;<L&PNJ HN<R ;Cmpl;;;;;;;;;;;;;
464269;197169;2_Kings 4:34;link;J#M ;qal;719271;W;Conj;;719272;J#M ;Pred;;719273;PJW ;Objc;;719274;<L&PJW ;Cmpl;;;;;;;;;;;;;
464628;198604;2_Kings 6:22;link;#JM ;qal;720255;#JM ;Pred;;720256;LXM WMJM ;Objc;;720257;LPNJHM ;Cmpl;;;;;;;;;;;;;;;;;
464906;199808;2_Kings 8:11;link;J#M ;qal;721036;W;Conj;;721037;J#M ;Pred;;;;;;;;;;;;;;;;;;;;;
465047;200506;2_Kings 9:13;link;J#JMW ;qal;721449;W;Conj;;721450;J#JMW ;Pred;;721451;TXTJW ;Cmpl;;721452;>L&GRM HM<LWT ;Cmpl;;;;;;;;;;;;;
465205;201166;2_Kings 10:3;link;#MTM ;qal;721865;W;Conj;;721866;#MTM ;Pred;;721867;<L&KS> >BJW ;Cmpl;;;;;;;;;;;;;;;;;
465233;201289;2_Kings 10:7;link;J#JMW ;qal;721945;W;Conj;;721946;J#JMW ;Pred;;721947;>T&R>#JHM ;Objc;;721948;BDWDJM ;Cmpl;;;;;;;;;;;;;
465240;201315;2_Kings 10:8;link;#JMW ;qal;721964;#JMW ;Pred;;721965;>TM ;Objc;;721966;#NJ YBRJM ;Adju;Objc;721967;PTX H#<R ;Cmpl;;721968;<D&HBQR00;Time;;;;;;;;;
465327;201708;2_Kings 10:24;link;#M&;qal;722220;W;Conj;;722221;JHW> ;Subj;;722222;#M&;Pred;;722223;LW ;Supp;Adju;722224;BXWY ;Cmpl;;722225;#MNJM >J# ;Objc;;;;;
465347;201796;2_Kings 10:27;link;J#MHW ;qal;722272;W;Conj;;722273;J#MHW ;PreO;;722274;LMWY>WT ;Cmpl;;722275;<D&HJWM00;Time;;;;;;;;;;;;;
465455;202404;2_Kings 11:16;link;J#MW ;qal;722593;W;Conj;;722594;J#MW ;Pred;;722595;LH ;Cmpl;Adju;722596;JDJM ;Objc;;;;;;;;;;;;;
465465;202479;2_Kings 11:18;link;J#M ;qal;722627;W;Conj;;722628;J#M ;Pred;;722629;HKHN ;Subj;;722630;PQDWT ;Objc;;722631;<L&BJT JHWH00;Cmpl;;;;;;;;;
465536;202952;2_Kings 12:18;link;J#M ;qal;722861;W;Conj;;722862;J#M ;Pred;;722863;XZ>L ;Subj;;722864;PNJW ;Objc;;;;;;;;;;;;;
465576;203216;2_Kings 13:7;link;J#MM ;qal;722998;W;Conj;;722999;J#MM ;PreO;;723000;K<PR ;Adju;Cmpl;;;;;;;;;;;;;;;;
465610;203400;2_Kings 13:16;link;J#M ;qal;723104;W;Conj;;723105;J#M ;Pred;;723106;>LJ#< ;Subj;;723107;JDJW ;Objc;;723108;<L&JDJ HMLK00;Cmpl;;;;;;;;;
466100;206361;2_Kings 17:34;link;#M ;qal;724668;>#R&;Rela;;724669;#M ;Pred;;724670;#MW ;Objc;;724671;J#R>L00;Objc;;;;;;;;;;;;;
466182;206803;2_Kings 18:14;link;J#M ;qal;724921;W;Conj;;724922;J#M ;Pred;;724923;MLK&>#WR ;Subj;;724924;<L&XZQJH MLK&JHWDH ;Cmpl;;724925;#L# M>WT KKR&KSP W#L#JM KKR ZHB00;Objc;;;;;;;;;
466420;207965;2_Kings 19:28;link;#MTJ ;qal;725594;W;Conj;;725595;#MTJ ;Pred;;725596;XXJ ;Objc;;725597;B>PK ;Cmpl;;;;;;;;;;;;;
466497;208327;2_Kings 20:7;link;J#JMW ;qal;725821;W;Conj;;725822;J#JMW ;Pred;;725823;<L&H#XJN ;Cmpl;;;;;;;;;;;;;;;;;
466579;208747;2_Kings 21:4;link;>#JM ;qal;726076;BJRW#LM ;Cmpl;;726077;>#JM ;Pred;;726078;>T&#MJ00;Objc;;;;;;;;;;;;;;;;;
466589;208790;2_Kings 21:7;link;J#M ;qal;726101;W;Conj;;726102;J#M ;Pred;;726103;>T&PSL H>#RH ;Objc;;726106;BBJT ;Cmpl;;;;;;;;;;;;;
466592;208823;2_Kings 21:7;link;>#JM ;qal;726111;BBJT HZH WBJRW#LM ;Cmpl;;726115;>#JM ;Pred;;726116;>T&#MJ ;Objc;;726117;L<WLM00;Time;;;;;;;;;;;;;
467291;213018;Isaiah 3:7;link;T#JMNJ ;qal;728220;L> ;Nega;;728221;T#JMNJ ;PreO;;728222;QYJN <M00;Objc;;;;;;;;;;;;;;;;;
467454;213744;Isaiah 5:20;link;#MJM ;qal;728664;#MJM ;PreC;;728665;X#K ;Objc;;728666;L>WR ;Cmpl;;;;;;;;;;;;;;;;;
467456;213752;Isaiah 5:20;link;#MJM ;qal;728670;#MJM ;PreC;;728671;MR ;Objc;;728672;LMTWQ ;Cmpl;;;;;;;;;;;;;;;;;
467853;215604;Isaiah 10:6;link;#WMW ;qal;729804;W;Conj;;729805;L#WMW ;PreO;;729806;MRMS ;Objc;;729807;KXMR XWYWT00;Adju;;;;;;;;;;;;;
468057;216597;Isaiah 13:9;link;#WM ;qal;730410;L#WM ;Pred;;730411;H>RY ;Objc;;730412;L#MH ;Cmpl;;;;;;;;;;;;;;;;;
468159;217051;Isaiah 14:17;link;#M ;qal;730713;#M ;Pred;;730714;TBL ;Objc;;730715;KMDBR ;Cmpl;;;;;;;;;;;;;;;;;
468180;217145;Isaiah 14:23;link;#MTJH ;qal;730773;W;Conj;;730774;#MTJH ;PreO;;730775;LMWR# QPD ;Cmpl;;;;;;;;;;;;;;;;;
468544;218773;Isaiah 21:4;link;#M ;qal;731758;>T N#P X#QJ ;Objc;;731759;#M ;Pred;;731760;LJ ;Adju;;731761;LXRDH00;Cmpl;;;;;;;;;;;;;
468745;219571;Isaiah 23:13;link;#MH ;qal;732250;#MH ;PreO;;732251;LMPLH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
468865;220058;Isaiah 25:2;link;#MT ;qal;732548;KJ ;Conj;;732549;#MT ;Pred;;732550;M<JR ;Adju;;732551;LGL ;Cmpl;;732552;QRJH BYWRH ;Objc;;;;;;;;;
469018;220679;Isaiah 27:9;link;#WMW ;qal;732929;B#WMW ;PreS;;732930;KL&>BNJ MZBX ;Objc;;732931;K>BNJ&GR MNPYWT ;Cmpl;;;;;;;;;;;;;;;;;
469105;221067;Isaiah 28:15;link;#MNW ;qal;733151;KJ ;Conj;;733152;#MNW ;Pred;;733153;KZB ;Objc;;733154;MXSNW ;Objc;;;;;;;;;;;;;
469111;221096;Isaiah 28:17;link;#MTJ ;qal;733170;W;Conj;;733171;#MTJ ;Pred;;733172;M#PV ;Objc;;733173;LQW ;Cmpl;;;;;;;;;;;;;
469150;221247;Isaiah 28:25;link;#M ;qal;733275;W;Conj;;733276;#M ;Pred;;733277;XVH ;Objc;;733278;#WRH ;Objc;;;;;;;;;;;;;
469973;224798;Isaiah 37:29;link;#MTJ ;qal;735547;W;Conj;;735548;#MTJ ;Pred;;735549;XXJ ;Objc;;735550;B>PK ;Cmpl;;;;;;;;;;;;;
470343;226262;Isaiah 41:15;link;#MTJK ;qal;736557;HNH ;Intj;;736558;#MTJK ;PreO;;736559;LMWRG XRWY XD# B<L PJPJWT ;Cmpl;;;;;;;;;;;;;;;;;
470346;226278;Isaiah 41:15;link;T#JM00;qal;736564;W;Conj;;736565;GB<WT ;Objc;;736566;KMY ;Cmpl;;736567;T#JM00;Pred;;;;;;;;;;;;;
