clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
507766;385206;Nehemiah 4:9;link;N#B ;qal;838196;W;Conj;;838197;N#B ;Pred;;838198;KLNW ;Subj;;838199;>L&HXWMH ;Cmpl;;;;;;;;;;;;;
507844;385606;Nehemiah 5:11;link;H#JBW ;hif;838429;H#JBW ;Pred;;838430;N> ;Intj;;838431;LHM ;Cmpl;;838432;KHJWM ;Time;;838433;#DTJHM KRMJHM ZJTJHM WBTJHM WM>T HKSP WHDGN HTJRW# WHJYHR ;Objc;;;;;;;;;
507847;385635;Nehemiah 5:12;link;N#JB ;hif;838440;N#JB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
507907;385983;Nehemiah 6:4;link;>#JB ;hif;838630;W;Conj;;838631;>#JB ;Pred;;838632;>WTM ;Objc;Cmpl;838633;KDBR HZH00;Cmpl;Adju;;;;;;;;;;;;
508015;386474;Nehemiah 7:6;link;J#WBW ;qal;838933;W;Conj;;838934;J#WBW ;Pred;;838935;LJRW#LM WLJHWDH ;Cmpl;;;;;;;;;;;;;;;;;
508185;387649;Nehemiah 8:17;link;#BJM ;qal;839352;H;Rela;;839353;#BJM ;PreC;;839354;MN&H#BJ ;Cmpl;;;;;;;;;;;;;;;;;
508264;388129;Nehemiah 9:17;link;#WB ;qal;839603;L#WB ;Pred;;839604;L<BDTM ;Cmpl;;839605;BMRJM ;Adju;;;;;;;;;;;;;;;;;
508314;388382;Nehemiah 9:26;link;H#JBM ;hif;839751;LH#JBM ;PreO;;839752;>LJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
508322;388424;Nehemiah 9:28;link;J#WBW ;qal;839778;W;Conj;;839781;J#WBW ;Pred;;;;;;;;;;;;;;;;;;;;;
508327;388439;Nehemiah 9:28;link;J#WBW ;qal;839791;W;Conj;;839792;J#WBW ;Pred;;;;;;;;;;;;;;;;;;;;;
508332;388457;Nehemiah 9:29;link;H#JBM ;hif;839806;LH#JBM ;PreO;;839807;>L&TWRTK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
508363;388646;Nehemiah 9:35;link;#BW ;qal;839909;W;Conj;;839910;L>&;Nega;;839911;#BW ;Pred;;839912;MM<LLJHM HR<JM00;Cmpl;;;;;;;;;;;;;
508650;390706;Nehemiah 13:9;link;>#JBH ;hif;840666;W;Conj;;840667;>#JBH ;Pred;;840668;#M ;Loca;;840669;KLJ BJT H>LHJM >T&HMNXH WHLBWNH00;Objc;;;;;;;;;;;;;
510345;401251;1_Chronicles 19:5;link;#BTM00;qal;845561;W;Conj;;845562;#BTM00;Pred;;;;;;;;;;;;;;;;;;;;;
510427;401677;1_Chronicles 20:3;link;J#B ;qal;845817;W;Conj;;845818;J#B ;Pred;;845819;DWJD WKL&H<M ;Subj;;845820;JRW#LM00;Objc;;;;;;;;;;;;;
510498;402042;1_Chronicles 21:12;link;>#JB ;hif;846041;MH&;Ques;;846042;>#JB ;Pred;;846043;>T&#LXJ ;Objc;Cmpl;846044;DBR00;Objc;;;;;;;;;;;;;
510540;402239;1_Chronicles 21:20;link;J#B ;qal;846167;W;Conj;;846168;J#B ;Pred;;846169;>RNN ;Subj;;;;;;;;;;;;;;;;;
510574;402418;1_Chronicles 21:27;link;J#B ;hif;846281;W;Conj;;846282;J#B ;Pred;;846283;XRBW ;Objc;;846284;>L&NDNH00;Cmpl;;;;;;;;;;;;;
511676;409471;2_Chronicles 6:23;link;H#JB ;hif;849435;LH#JB ;Pred;;849436;LR#< ;Cmpl;;;;;;;;;;;;;;;;;;;;;
511682;409500;2_Chronicles 6:24;link;#BW ;qal;849454;W;Conj;;849455;#BW ;Pred;;;;;;;;;;;;;;;;;;;;;
511688;409529;2_Chronicles 6:25;link;H#JBWTM ;hif;849472;W;Conj;;849473;H#JBWTM ;PreO;;849474;>L&H>DMH ;Cmpl;;;;;;;;;;;;;;;;;
511695;409563;2_Chronicles 6:26;link;J#WBWN ;qal;849493;MXV>TM ;Cmpl;;849494;J#WBWN ;Pred;;;;;;;;;;;;;;;;;;;;;
511752;409863;2_Chronicles 6:37;link;H#JBW ;hif;849664;W;Conj;;849665;H#JBW ;Pred;;849666;>L&LBBM ;Cmpl;;849667;B>RY ;Loca;;;;;;;;;;;;;
511754;409873;2_Chronicles 6:37;link;#BW ;qal;849671;W;Conj;;849672;#BW ;Pred;;;;;;;;;;;;;;;;;;;;;
511760;409887;2_Chronicles 6:38;link;#BW ;qal;849682;W;Conj;;849683;#BW ;Pred;;849684;>LJK ;Cmpl;;849685;BKL&LBM WBKL&NP#M ;Adju;;849686;B>RY #BJM ;Loca;;;;;;;;;
511784;409986;2_Chronicles 6:42;link;T#B ;hif;849743;>L&;Nega;;849744;T#B ;Pred;;849745;PNJ M#JXJK ;Objc;;;;;;;;;;;;;;;;;
511845;410371;2_Chronicles 7:14;link;J#BW ;qal;849940;W;Conj;;849941;J#BW ;Pred;;849942;MDRKJHM HR<JM ;Cmpl;;;;;;;;;;;;;;;;;
511867;410473;2_Chronicles 7:19;link;T#WBWN ;qal;850004;W;Conj;;850005;>M&;Conj;;850006;T#WBWN ;Pred;;850007;>TM ;Subj;;;;;;;;;;;;;
512047;411759;2_Chronicles 10:2;link;J#B ;qal;850605;W;Conj;;850606;J#B ;Pred;;850607;JRB<M ;Subj;;850608;MMYRJM00;Cmpl;;;;;;;;;;;;;
512060;411809;2_Chronicles 10:5;link;#WBW ;qal;850638;W;Conj;;850639;#WBW ;Pred;;850640;>LJ ;Cmpl;;;;;;;;;;;;;;;;;
512067;411839;2_Chronicles 10:6;link;H#JB ;hif;850658;LH#JB ;Pred;;850659;L<M&HZH ;Cmpl;;850660;DBR00;Objc;;;;;;;;;;;;;;;;;
512081;411901;2_Chronicles 10:9;link;N#JB ;hif;850700;W;Conj;;850701;N#JB ;Pred;;850702;DBR ;Objc;;850703;>T&H<M HZH ;Objc;Cmpl;;;;;;;;;;;;
512104;412002;2_Chronicles 10:12;link;#WBW ;qal;850768;#WBW ;Pred;;850769;>LJ ;Cmpl;;850770;BJWM H#L#J00;Time;;;;;;;;;;;;;;;;;
512119;412091;2_Chronicles 10:16;link;J#JBW ;hif;850820;W;Conj;;850821;J#JBW ;Pred;;850822;H<M ;Subj;;850823;>T&HMLK ;Objc;Cmpl;;;;;;;;;;;;
512144;412202;2_Chronicles 11:1;link;H#JB ;hif;850890;LH#JB ;Pred;;850891;>T&HMMLKH ;Objc;;850892;LRXB<M00;Cmpl;;;;;;;;;;;;;;;;;
512152;412246;2_Chronicles 11:4;link;#WBW ;qal;850910;#WBW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
512156;412264;2_Chronicles 11:4;link;J#BW ;qal;850920;W;Conj;;850921;J#BW ;Pred;;;;;;;;;;;;;;;;;;;;;
512246;412833;2_Chronicles 12:11;link;H#BWM ;hif;851198;W;Conj;;851199;H#BWM ;PreO;;851200;>L&T> HRYJM00;Cmpl;;;;;;;;;;;;;;;;;
512247;412841;2_Chronicles 12:12;link;#B ;qal;851201;W;Conj;;851203;#B ;Pred;;851204;MMNW ;Cmpl;;851205;>P&JHWH ;Subj;;;;;;;;;;;;;
512418;413798;2_Chronicles 14:14;link;J#BW ;qal;851721;W;Conj;;851722;J#BW ;Pred;;851723;JRW#LM00;Cmpl;;;;;;;;;;;;;;;;;
512432;413857;2_Chronicles 15:4;link;J#B ;qal;851754;W;Conj;;851755;J#B ;Pred;;851759;<L&JHWH >LHJ J#R>L ;Cmpl;;;;;;;;;;;;;;;;;
512671;415280;2_Chronicles 18:16;link;J#WBW ;qal;852506;J#WBW ;Pred;;852509;B#LWM00;Adju;;;;;;;;;;;;;;;;;;;;;
512718;415459;2_Chronicles 18:25;link;H#JBHW ;hif;852631;W;Conj;;852632;H#JBHW ;PreO;;852633;>L&>MWN #R&H<JR W>L&JW># BN&HMLK00;Cmpl;;;;;;;;;;;;;;;;;
512723;415490;2_Chronicles 18:26;link;#WBJ ;qal;852645;<D #WBJ ;PreS;;852646;B#LWM00;Adju;;;;;;;;;;;;;;;;;;;;;
512725;415497;2_Chronicles 18:27;link;#WB ;qal;852650;>M&;Conj;;852651;#WB ;Modi;;852652;T#WB ;Pred;;852653;B#LWM ;Adju;;;;;;;;;;;;;
512754;415616;2_Chronicles 18:32;link;J#BW ;qal;852729;W;Conj;;852730;J#BW ;Pred;;852731;M>XRJW00;Cmpl;;;;;;;;;;;;;;;;;
512765;415683;2_Chronicles 19:1;link;J#B ;qal;852767;W;Conj;;852768;J#B ;Pred;;852769;JHW#PV MLK&JHWDH ;Subj;;852770;>L&BJTW ;Cmpl;;852771;B#LWM ;Adju;;852772;LJRW#LM00;Cmpl;;;;;
512778;415753;2_Chronicles 19:4;link;J#B ;qal;852808;W;Conj;;852809;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
512780;415766;2_Chronicles 19:4;link;J#JBM ;hif;852815;W;Conj;;852816;J#JBM ;PreO;;852817;>L&JHWH >LHJ >BWTJHM00;Cmpl;;;;;;;;;;;;;;;;;
512794;415857;2_Chronicles 19:8;link;J#BW ;qal;852856;W;Conj;;852857;J#BW ;Pred;;852858;JRW#LM00;Cmpl;;;;;;;;;;;;;;;;;
512943;416600;2_Chronicles 20:27;link;J#BW ;qal;853264;W;Conj;;853265;J#BW ;Pred;;853266;KL&>J# JHWDH WJRW#LM ;Subj;;;;;;;;;;;;;;;;;
512945;416611;2_Chronicles 20:27;link;#WB ;qal;853270;L#WB ;Pred;;853271;>L&JRW#LM ;Cmpl;;853272;B#MXH ;Adju;;;;;;;;;;;;;;;;;
513072;417372;2_Chronicles 22:6;link;J#B ;qal;853681;W;Conj;;853682;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
513249;418455;2_Chronicles 24:11;link;J#JBHW ;hif;854211;W;Conj;;854212;J#JBHW ;PreO;;854213;>L&MQMW ;Cmpl;;;;;;;;;;;;;;;;;
513278;418650;2_Chronicles 24:19;link;H#JBM ;hif;854307;LH#JBM ;PreO;;854308;>L&JHWH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
513370;419121;2_Chronicles 25:10;link;J#WBW ;qal;854587;W;Conj;;854588;J#WBW ;Pred;;854589;LMQWMM ;Cmpl;;854590;BXRJ&>P00;Adju;;;;;;;;;;;;;
513380;419171;2_Chronicles 25:13;link;H#JB ;hif;854619;>#R ;Rela;;854620;H#JB ;Pred;;854621;>MYJHW ;Subj;;;;;;;;;;;;;;;;;
513449;419494;2_Chronicles 25:24;link;J#B ;qal;854811;W;Conj;;854812;J#B ;Pred;;854813;#MRWN00;Cmpl;;;;;;;;;;;;;;;;;
513465;419594;2_Chronicles 26:2;link;J#JBH ;hif;854869;W;Conj;;854870;J#JBH ;PreO;;854871;LJHWDH ;Cmpl;;;;;;;;;;;;;;;;;
513573;420237;2_Chronicles 27:5;link;H#JBW ;hif;855190;Z>T ;Objc;;855191;H#JBW ;Pred;;855192;LW ;Cmpl;;855193;BNJ <MWN S ;Subj;;;;;;;;;;;;;
513625;420558;2_Chronicles 28:11;link;H#JBW ;hif;855355;W;Conj;;855356;H#JBW ;Pred;;855357;H#BJH ;Objc;;;;;;;;;;;;;;;;;
513648;420694;2_Chronicles 28:15;link;J#WBW ;qal;855425;W;Conj;;855426;J#WBW ;Pred;;855427;#MRWN00;Cmpl;;;;;;;;;;;;;;;;;
513728;421149;2_Chronicles 29:10;link;J#B ;qal;855668;W;Conj;;855669;J#B ;Pred;;855670;MMNW ;Cmpl;;855671;XRWN >PW00;Subj;;;;;;;;;;;;;
513853;421956;2_Chronicles 30:6;link;#WBW ;qal;856044;#WBW ;Pred;;856045;>L&JHWH >LHJ >BRHM JYXQ WJ#R>L ;Cmpl;;;;;;;;;;;;;;;;;;;;;
513854;421965;2_Chronicles 30:6;link;J#B ;qal;856046;W;Conj;;856047;J#B ;Pred;;856048;>L&HPLJVH ;Cmpl;;;;;;;;;;;;;;;;;
513865;422022;2_Chronicles 30:8;link;J#B ;qal;856083;W;Conj;;856084;J#B ;Pred;;856085;MKM ;Cmpl;;856086;XRWN >PW00;Subj;;;;;;;;;;;;;
513867;422028;2_Chronicles 30:9;link;#WBKM ;qal;856088;B#WBKM ;PreS;;856089;<L&JHWH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
513868;422041;2_Chronicles 30:9;link;#WB ;qal;856093;W;Conj;;856094;L#WB ;Pred;;856095;L>RY HZ>T ;Cmpl;;;;;;;;;;;;;;;;;
513871;422059;2_Chronicles 30:9;link;T#WBW ;qal;856104;>M&;Conj;;856105;T#WBW ;Pred;;856106;>LJW00;Cmpl;;;;;;;;;;;;;;;;;
513942;422526;2_Chronicles 31:1;link;J#WBW ;qal;856331;W;Conj;;856332;J#WBW ;Pred;;856333;KL&BNJ J#R>L ;Subj;;;;;;;;;;;;;;;;;
514099;423567;2_Chronicles 32:21;link;J#B ;qal;856802;W;Conj;;856803;J#B ;Pred;;856804;BB#T PNJM ;Adju;;856805;L>RYW ;Cmpl;;;;;;;;;;;;;
514112;423657;2_Chronicles 32:25;link;H#JB ;hif;856849;W;Conj;;856850;L>&;Nega;;856851;KGML <LJW ;Adju;;856852;H#JB ;Pred;;856853;JXZQJHW ;Subj;;;;;;;;;
514148;423897;2_Chronicles 33:3;link;J#B ;qal;856974;W;Conj;;856975;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
514195;424150;2_Chronicles 33:13;link;J#JBHW ;hif;857118;W;Conj;;857119;J#JBHW ;PreO;;857120;JRW#LM ;Cmpl;;857121;LMLKWTW ;Cmpl;;;;;;;;;;;;;
514271;424589;2_Chronicles 34:7;link;J#B ;qal;857343;W;Conj;;857344;J#B ;Pred;;857345;LJRW#LM00;Cmpl;;;;;;;;;;;;;;;;;
514280;424671;2_Chronicles 34:9;link;J#BW ;qal;857368;W;Conj;;857369;J#BW ;Pred;;857370;JRW#LM00;Cmpl;;;;;;;;;;;;;;;;;
514307;424847;2_Chronicles 34:16;link;J#B ;hif;857452;W;Conj;;857453;J#B ;Pred;;857454;<WD ;Modi;;857455;>T&HMLK ;Objc;Cmpl;857456;DBR ;Objc;;;;;;;;;
514370;425193;2_Chronicles 34:28;link;J#JBW ;hif;857638;W;Conj;;857639;J#JBW ;Pred;;857640;>T&HMLK ;Objc;Cmpl;857641;DBR00;Objc;;;;;;;;;;;;;
514536;426299;2_Chronicles 36:13;link;#WB ;qal;858166;M#WB ;Pred;;858167;>L&JHWH >LHJ J#R>L00;Cmpl;;;;;;;;;;;;;;;;;;;;;
