clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
460871;180134;1_Kings 6:4;link;J<# ;qal;709281;W;Conj;;709282;J<# ;Pred;;709283;LBJT ;Cmpl;Adju;709284;XLWNJ #QPJM >VMJM00;Objc;;;;;;;;;;;;;
460874;180162;1_Kings 6:5;link;J<# ;qal;709292;W;Conj;;709293;J<# ;Pred;;709294;YL<WT ;Objc;;709295;SBJB00;Modi;;;;;;;;;;;;;
460902;180314;1_Kings 6:12;link;T<#H ;qal;709366;W;Conj;;709367;>T&M#PVJ ;Objc;;709368;T<#H ;Pred;;;;;;;;;;;;;;;;;
460937;180529;1_Kings 6:23;link;J<# ;qal;709482;W;Conj;;709483;J<# ;Pred;;709484;BDBJR ;Loca;;709485;#NJ KRWBJM ;Objc;;709486;<YJ&#MN ;Objc;;;;;;;;;
460954;180692;1_Kings 6:31;link;<#H ;qal;709541;W;Conj;;709542;>T PTX HDBJR ;Objc;;709543;<#H ;Pred;;709544;DLTWT <YJ&#MN ;Objc;;;;;;;;;;;;;
460960;180732;1_Kings 6:33;link;<#H ;qal;709560;W;Conj;;709561;KN ;Modi;;709562;<#H ;Pred;;709563;LPTX HHJKL ;Cmpl;Adju;709564;MZWZWT <YJ&#MN ;Objc;;709565;M>T RB<JT00;Adju;;;;;
460987;180926;1_Kings 7:6;link;<#H ;qal;709642;W;Conj;;709643;>T >WLM H<MWDJM ;Objc;;709644;<#H ;Pred;;;;;;;;;;;;;;;;;
460994;180954;1_Kings 7:7;link;<#H ;qal;709661;>LM HM#PV ;Objc;;709662;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
460999;180987;1_Kings 7:8;link;J<#H ;qal;709676;W;Conj;;709677;BJT ;Objc;;709678;J<#H ;Pred;;709679;LBT&PR<H ;Cmpl;Adju;709683;K>WLM HZH00;Adju;;;;;;;;;
461014;181115;1_Kings 7:14;link;<#WT ;qal;709723;L<#WT ;Pred;;709724;KL&ML>KH BNX#T ;Objc;;;;;;;;;;;;;;;;;;;;;
461016;181128;1_Kings 7:14;link;J<# ;qal;709728;W;Conj;;709729;J<# ;Pred;;709730;>T&KL&ML>KTW00;Objc;;;;;;;;;;;;;;;;;
461020;181161;1_Kings 7:16;link;<#H ;qal;709741;W;Conj;;709742;#TJ KTRT ;Objc;;709743;<#H ;Pred;;709746;MYQ NX#T ;Adju;;;;;;;;;;;;;
461029;181213;1_Kings 7:18;link;J<# ;qal;709762;W;Conj;;709763;J<# ;Pred;;709764;>T&H<MWDJM W#NJ VWRJM SBJB <L&H#BKH H>XT ;Objc;;;;;;;;;;;;;;;;;
461032;181238;1_Kings 7:18;link;<#H ;qal;709769;W;Conj;;709770;KN ;Modi;;709771;<#H ;Pred;;709772;LKTRT H#NJT00;Cmpl;Adju;;;;;;;;;;;;
461045;181334;1_Kings 7:23;link;J<# ;qal;709814;W;Conj;;709815;J<# ;Pred;;709816;>T&HJM ;Objc;;;;;;;;;;;;;;;;;
461065;181435;1_Kings 7:27;link;J<# ;qal;709875;W;Conj;;709876;J<# ;Pred;;709877;>T&HMKNWT <#R NX#T ;Objc;;;;;;;;;;;;;;;;;
461100;181668;1_Kings 7:37;link;<#H ;qal;709971;KZ>T ;Adju;;709972;<#H ;Pred;;709973;>T <#R HMKNWT ;Objc;;;;;;;;;;;;;;;;;
461102;181682;1_Kings 7:38;link;J<# ;qal;709976;W;Conj;;709977;J<# ;Pred;;709978;<#RH KJRWT ;Objc;;709979;NX#T ;Objc;;;;;;;;;;;;;
461110;181748;1_Kings 7:40;link;J<# ;qal;709999;W;Conj;;710000;J<# ;Pred;;710001;XJRWM ;Subj;;710002;>T&HKJRWT W>T&HJ<JM W>T&HMZRQWT ;Objc;;;;;;;;;;;;;
461112;181765;1_Kings 7:40;link;<#WT ;qal;710006;L<#WT ;Pred;;710007;>T&KL&HML>KH ;Objc;;;;;;;;;;;;;;;;;;;;;
461113;181771;1_Kings 7:40;link;<#H ;qal;710008;>#R ;Rela;;710009;<#H ;Pred;;710010;LMLK #LMH ;Cmpl;Adju;710011;BJT JHWH00;Objc;;;;;;;;;;;;;
461126;181884;1_Kings 7:45;link;<#H ;qal;710035;>#R ;Rela;;710036;<#H ;Pred;;710037;XJRM ;Subj;;710038;LMLK #LMH ;Cmpl;Adju;710039;BJT JHWH ;Objc;;;;;;;;;
461130;181927;1_Kings 7:48;link;J<# ;qal;710053;W;Conj;;710054;J<# ;Pred;;710055;#LMH ;Subj;;710056;>T KL&HKLJM >T MZBX HZHB W>T&H#LXN ;Objc;;710062;ZHB00;Objc;;;;;;;;;
461140;182021;1_Kings 7:51;link;<#H ;qal;710084;>#R ;Rela;;710085;<#H ;Pred;;710086;HMLK #LMH ;Subj;;710087;BJT JHWH ;Objc;;;;;;;;;;;;;
461269;182771;1_Kings 8:32;link;<#JT ;qal;710475;W;Conj;;710476;<#JT ;Pred;;;;;;;;;;;;;;;;;;;;;
461313;182964;1_Kings 8:39;link;<#JT ;qal;710597;W;Conj;;710598;<#JT ;Pred;;;;;;;;;;;;;;;;;;;;;
461326;183053;1_Kings 8:43;link;<#JT ;qal;710642;W;Conj;;710643;<#JT ;Pred;;710644;KKL ;Adju;;;;;;;;;;;;;;;;;
461339;183128;1_Kings 8:45;link;<#JT ;qal;710685;W;Conj;;710686;<#JT ;Pred;;710687;M#PVM00;Objc;;;;;;;;;;;;;;;;;
461361;183229;1_Kings 8:49;link;<#JT ;qal;710750;W;Conj;;710751;<#JT ;Pred;;710752;M#PVM00;Objc;;;;;;;;;;;;;;;;;
461401;183437;1_Kings 8:59;link;<#WT ;qal;710866;L<#WT ;Pred;;710867;M#PV <BDW WM#PV <MW J#R>L ;Objc;;710868;DBR&JWM BJWMW00;Modi;;;;;;;;;;;;;;;;;
461416;183544;1_Kings 8:64;link;<#H ;qal;710910;KJ&;Conj;;710911;<#H ;Pred;;710912;#M ;Loca;;710913;>T&H<LH W>T&HMNXH W>T XLBJ H#LMJM ;Objc;;;;;;;;;;;;;
461420;183582;1_Kings 8:65;link;J<# ;qal;710921;W;Conj;;710922;J<# ;Pred;;710923;#LMH ;Subj;;710924;B<T&HHJ> ;Time;;710925;>T&HXG ;Objc;;710933;LPNJ JHWH >LHJNW ;Loca;;710934;#B<T JMJM W#B<T JMJM >RB<H <#R JWM00;Time;
461429;183644;1_Kings 8:66;link;<#H ;qal;710946;>#R ;Rela;;710947;<#H ;Pred;;710948;JHWH ;Subj;;710949;LDWD <BDW WLJ#R>L <MW00;Cmpl;Adju;;;;;;;;;;;;
461434;183676;1_Kings 9:1;link;<#WT00;qal;710958;L<#WT00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
461447;183744;1_Kings 9:4;link;<#WT ;qal;710999;L<#WT ;Pred;;711000;KKL ;Adju;;;;;;;;;;;;;;;;;;;;;
461470;183857;1_Kings 9:8;link;<#H ;qal;711069;<L&MH ;Adju;;711070;<#H ;Pred;;711071;JHWH ;Subj;;711072;KKH ;Modi;;711073;L>RY HZ>T WLBJT HZH00;Cmpl;Adju;;;;;;;;
461522;184228;1_Kings 9:23;link;<#JM ;qal;711229;H;Rela;;711230;<#JM ;PreC;;711231;BML>KH00;Cmpl;Adju;;;;;;;;;;;;;;;;
461531;184281;1_Kings 9:26;link;<#H ;qal;711259;W;Conj;;711260;>NJ ;Objc;;711261;<#H ;Pred;;711262;HMLK #LMH ;Subj;;711263;B<YJWN&GBR ;Loca;;;;;;;;;
461571;184518;1_Kings 10:9;link;<#WT ;qal;711390;L<#WT ;Pred;;711391;M#PV WYDQH00;Objc;;;;;;;;;;;;;;;;;;;;;
461577;184577;1_Kings 10:12;link;J<# ;qal;711414;W;Conj;;711415;J<# ;Pred;;711416;HMLK ;Subj;;711417;>T&<YJ H>LMGJM ;Objc;;711418;MS<D LBJT&JHWH WLBJT HMLK WKNRWT WNBLJM L#RJM ;Objc;;;;;;;;;
461588;184685;1_Kings 10:16;link;J<# ;qal;711454;W;Conj;;711455;J<# ;Pred;;711456;HMLK #LMH ;Subj;;711457;M>TJM YNH ZHB #XWV ;Objc;;;;;;;;;;;;;
461593;184726;1_Kings 10:18;link;J<# ;qal;711470;W;Conj;;711471;J<# ;Pred;;711472;HMLK ;Subj;;711473;KS>&#N GDWL ;Objc;;;;;;;;;;;;;
461600;184783;1_Kings 10:20;link;N<#H ;nif;711495;L>&;Nega;;711496;N<#H ;Pred;;711497;KN ;Modi;;711498;LKL&MMLKWT00;Adju;;;;;;;;;;;;;
461641;185102;1_Kings 11:6;link;J<# ;qal;711643;W;Conj;;711644;J<# ;Pred;;711645;#LMH ;Subj;;;;;;;;;;;;;;;;;
461646;185140;1_Kings 11:8;link;<#H ;qal;711662;W;Conj;;711663;KN ;Modi;;711664;<#H ;Pred;;711665;LKL&N#JW HNKRJWT ;Cmpl;Adju;;;;;;;;;;;;
461662;185223;1_Kings 11:12;link;><#NH ;qal;711716;>K&BJMJK ;Time;;711717;L> ;Nega;;711718;><#NH ;PreO;;711719;LM<N DWD >BJK ;Adju;;;;;;;;;;;;;
461727;185567;1_Kings 11:28;link;<#H ;qal;711927;KJ&;Conj;;711928;<#H ML>KH ;PreC;;711929;HW> ;Subj;;;;;;;;;;;;;;;;;
461747;185705;1_Kings 11:33;link;<#WT ;qal;711998;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
461768;185813;1_Kings 11:38;link;<#JT ;qal;712066;W;Conj;;712067;<#JT ;Pred;;;;;;;;;;;;;;;;;;;;;
461771;185825;1_Kings 11:38;link;<#H ;qal;712073;K>#R ;Conj;;712074;<#H ;Pred;;712075;DWD <BDJ ;Subj;;;;;;;;;;;;;;;;;
461784;185889;1_Kings 11:41;link;<#H ;qal;712114;>#R ;Rela;;712115;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
461903;186449;1_Kings 12:21;link;<#H ;qal;712472;<#H ;PreC;;712473;MLXMH ;Objc;;;;;;;;;;;;;;;;;;;;;
461926;186571;1_Kings 12:27;link;<#WT ;qal;712535;L<#WT ;Pred;;712536;ZBXJM ;Objc;;712537;BBJT&JHWH BJRW#LM ;Loca;;;;;;;;;;;;;;;;;
461931;186604;1_Kings 12:28;link;J<# ;qal;712550;W;Conj;;712551;J<# ;Pred;;712552;#NJ <GLJ ZHB ;Objc;;;;;;;;;;;;;;;;;
461942;186657;1_Kings 12:31;link;J<# ;qal;712582;W;Conj;;712583;J<# ;Pred;;712584;>T&BJT BMWT ;Objc;;;;;;;;;;;;;;;;;
461943;186662;1_Kings 12:31;link;J<# ;qal;712585;W;Conj;;712586;J<# ;Pred;;712587;KHNJM ;Objc;;712588;MQYWT H<M ;Cmpl;Adju;;;;;;;;;;;;
461945;186675;1_Kings 12:32;link;J<# ;qal;712593;W;Conj;;712594;J<# ;Pred;;712595;JRB<M ;Subj;;712596;XG ;Objc;;712597;BXD# H#MJNJ BXM#H&<#R JWM LXD# ;Time;;712598;KXG ;Adju;;;;;
461948;186702;1_Kings 12:32;link;<#H ;qal;712604;KN ;Modi;;712605;<#H ;Pred;;712606;BBJT&>L ;Loca;;;;;;;;;;;;;;;;;
461950;186711;1_Kings 12:32;link;<#H ;qal;712609;>#R&;Rela;;712610;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
461952;186721;1_Kings 12:32;link;<#H00;qal;712615;>#R ;Rela;;712616;<#H00;Pred;;;;;;;;;;;;;;;;;;;;;
461954;186728;1_Kings 12:33;link;<#H ;qal;712620;>#R&;Rela;;712621;<#H ;Pred;;712622;BBJT&>L ;Loca;;;;;;;;;;;;;;;;;
461956;186748;1_Kings 12:33;link;J<# ;qal;712627;W;Conj;;712628;J<# ;Pred;;712629;XG ;Objc;;712630;LBNJ J#R>L ;Cmpl;Adju;;;;;;;;;;;;
462022;187057;1_Kings 13:11;link;<#H ;qal;712832;>#R&;Rela;;712833;<#H ;Pred;;712834;>J#&H>LHJM ;Subj;;712835;HJWM ;Time;;712836;BBJT&>L ;Loca;;;;;;;;;
462149;187589;1_Kings 13:33;link;J<# ;qal;713197;W;Conj;;713198;J<# ;Pred;;713199;MQYWT H<M ;Cmpl;Adju;713200;KHNJ BMWT ;Objc;;;;;;;;;;;;;
462169;187693;1_Kings 14:4;link;T<# ;qal;713256;W;Conj;;713257;T<# ;Pred;;713258;KN ;Modi;;713259;>#T JRB<M ;Subj;;;;;;;;;;;;;
462202;187826;1_Kings 14:8;link;<#WT ;qal;713350;L<#WT ;Pred;;713351;RQ HJ#R B<JNJ00;Objc;;;;;;;;;;;;;;;;;;;;;
462204;187835;1_Kings 14:9;link;<#WT ;qal;713354;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
462208;187845;1_Kings 14:9;link;T<#H&;qal;713361;W;Conj;;713362;T<#H&;Pred;;713363;LK ;Cmpl;Adju;713364;>LHJM >XRJM WMSKWT ;Objc;;;;;;;;;;;;;
462242;188013;1_Kings 14:15;link;<#W ;qal;713465;J<N >#R ;Conj;;713466;<#W ;Pred;;713467;>T&>#RJHM ;Objc;;;;;;;;;;;;;;;;;
462270;188153;1_Kings 14:22;link;J<# ;qal;713549;W;Conj;;713550;J<# ;Pred;;713551;JHWDH ;Subj;;;;;;;;;;;;;;;;;
462273;188166;1_Kings 14:22;link;<#W ;qal;713559;>#R ;Rela;;713560;<#W ;Pred;;713561;>BTM ;Subj;;;;;;;;;;;;;;;;;
462277;188198;1_Kings 14:24;link;<#W ;qal;713575;<#W ;Pred;;713576;KKL HTW<BT HGWJM ;Adju;;;;;;;;;;;;;;;;;;;;;
462284;188254;1_Kings 14:26;link;<#H ;qal;713596;>#R ;Rela;;713597;<#H ;Pred;;713598;#LMH00;Subj;;;;;;;;;;;;;;;;;
462285;188257;1_Kings 14:27;link;J<# ;qal;713599;W;Conj;;713600;J<# ;Pred;;713601;HMLK RXB<M ;Subj;;713602;TXTM ;Adju;;713603;MGNJ NX#T ;Objc;;;;;;;;;
462293;188302;1_Kings 14:29;link;<#H ;qal;713622;>#R ;Rela;;713623;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
462304;188382;1_Kings 15:3;link;<#H ;qal;713663;>#R&;Rela;;713664;<#H ;Pred;;713665;LPNJW ;Cmpl;Adju;;;;;;;;;;;;;;;;
462309;188418;1_Kings 15:5;link;<#H ;qal;713685;>#R ;Conj;;713686;<#H ;Pred;;713687;DWD ;Subj;;713688;>T&HJ#R B<JNJ JHWH ;Objc;;;;;;;;;;;;;
462315;188460;1_Kings 15:7;link;<#H ;qal;713704;>#R ;Rela;;713705;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
462324;188524;1_Kings 15:11;link;J<# ;qal;713738;W;Conj;;713739;J<# ;Pred;;713740;>S> ;Subj;;713744;KDWD >BJW00;Adju;;;;;;;;;;;;;
462328;188548;1_Kings 15:12;link;<#W ;qal;713752;>#R ;Rela;;713753;<#W ;Pred;;713754;>BTJW00;Subj;;;;;;;;;;;;;;;;;
462331;188560;1_Kings 15:13;link;<#TH ;qal;713760;>#R&;Conj;;713761;<#TH ;Pred;;713762;MPLYT ;Objc;;713763;L>#RH ;Cmpl;Adju;;;;;;;;;;;;
462368;188809;1_Kings 15:23;link;<#H ;qal;713874;>#R ;Rela;;713875;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
462377;188872;1_Kings 15:26;link;J<# ;qal;713907;W;Conj;;713908;J<# ;Pred;;;;;;;;;;;;;;;;;;;;;
462398;188982;1_Kings 15:31;link;<#H ;qal;713967;>#R ;Rela;;713968;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
462402;189028;1_Kings 15:34;link;J<# ;qal;713985;W;Conj;;713986;J<# ;Pred;;;;;;;;;;;;;;;;;;;;;
462420;189127;1_Kings 16:5;link;<#H ;qal;714039;W;Conj;;714040;>#R ;Rela;;714041;<#H ;Pred;;;;;;;;;;;;;;;;;
462427;189179;1_Kings 16:7;link;<#H ;qal;714065;>#R&;Rela;;714066;<#H ;Pred;;714067;B<JNJ JHWH ;Adju;;;;;;;;;;;;;;;;;
462454;189331;1_Kings 16:14;link;<#H ;qal;714141;>#R ;Rela;;714142;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
462476;189449;1_Kings 16:19;link;<#WT ;qal;714208;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
462479;189464;1_Kings 16:19;link;<#H ;qal;714214;>#R ;Rela;;714215;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
462499;189588;1_Kings 16:25;link;J<#H ;qal;714275;W;Conj;;714276;J<#H ;Pred;;714277;<MRJ ;Subj;;;;;;;;;;;;;;;;;
462507;189630;1_Kings 16:27;link;<#H ;qal;714297;>#R ;Rela;;714298;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
462508;189634;1_Kings 16:27;link;<#H ;qal;714299;>#R ;Rela;;714300;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
462515;189692;1_Kings 16:30;link;J<# ;qal;714328;W;Conj;;714329;J<# ;Pred;;714330;>X>B BN&<MRJ ;Subj;;714334;MKL ;Adju;;;;;;;;;;;;;
462527;189749;1_Kings 16:33;link;J<# ;qal;714363;W;Conj;;714364;J<# ;Pred;;714365;>X>B ;Subj;;714366;>T&H>#RH ;Objc;;;;;;;;;;;;;
462529;189758;1_Kings 16:33;link;<#WT ;qal;714370;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
462553;189875;1_Kings 17:5;link;J<# ;qal;714433;W;Conj;;714434;J<# ;Pred;;714435;KDBR JHWH ;Adju;;;;;;;;;;;;;;;;;
462590;190033;1_Kings 17:12;link;<#JTJHW ;qal;714537;W;Conj;;714538;<#JTJHW ;PreO;;714539;LJ WLBNJ ;Cmpl;Adju;;;;;;;;;;;;;;;;
462596;190049;1_Kings 17:13;link;<#J ;qal;714551;<#J ;Pred;;714552;KDBRK ;Adju;;;;;;;;;;;;;;;;;;;;;
462597;190053;1_Kings 17:13;link;<#J&;qal;714553;>K ;Modi;;714554;<#J&;Pred;;714555;LJ ;Cmpl;Adju;714556;M#M ;Loca;;714557;<GH QVNH ;Objc;;714558;BR>#NH ;Time;;;;;
462599;190070;1_Kings 17:13;link;T<#J ;qal;714562;W;Conj;;714563;LK WLBNK ;Cmpl;Adju;714564;T<#J ;Pred;;714565;B>XRNH00;Time;;;;;;;;;;;;;
462605;190103;1_Kings 17:15;link;T<#H ;qal;714584;W;Conj;;714585;T<#H ;Pred;;714586;KDBR >LJHW ;Adju;;;;;;;;;;;;;;;;;
462718;190574;1_Kings 18:13;link;<#JTJ ;qal;714899;>T >#R&;Rela;;714900;<#JTJ ;Pred;;;;;;;;;;;;;;;;;;;;;
462772;190808;1_Kings 18:23;link;><#H ;qal;715052;W;Conj;;715053;>NJ ;Subj;;715054;><#H ;Pred;;715055;>T&HPR H>XD ;Objc;;;;;;;;;;;;;
462786;190870;1_Kings 18:25;link;<#W ;qal;715092;W;Conj;;715093;<#W ;Pred;;715094;R>#NH ;Modi;;;;;;;;;;;;;;;;;
462792;190894;1_Kings 18:26;link;J<#W ;qal;715111;W;Conj;;715112;J<#W ;Pred;;;;;;;;;;;;;;;;;;;;;
462800;190925;1_Kings 18:26;link;<#H00;qal;715129;>#R ;Rela;;715130;<#H00;Pred;;;;;;;;;;;;;;;;;;;;;
462831;191054;1_Kings 18:32;link;J<# ;qal;715219;W;Conj;;715220;J<# ;Pred;;715221;T<LH ;Objc;;715222;KBJT S>TJM ZR< ;Adju;;715223;SBJB LMZBX00;Modi;;;;;;;;;
462854;191152;1_Kings 18:36;link;<#JTJ ;qal;715278;W;Conj;;715279;BDBRK ;Adju;;715280;<#JTJ ;Pred;;715281;>T KL&HDBRJM H>LH00;Objc;;;;;;;;;;;;;
462918;191390;1_Kings 19:1;link;<#H ;qal;715439;>#R ;Rela;;715440;<#H ;Pred;;715441;>LJHW ;Subj;;;;;;;;;;;;;;;;;
462922;191413;1_Kings 19:2;link;J<#WN ;qal;715452;KH&;Modi;;715453;J<#WN ;Pred;;715454;>LHJM ;Subj;;;;;;;;;;;;;;;;;
463039;191878;1_Kings 19:20;link;<#JTJ ;qal;715775;KJ ;Conj;;715776;MH&;Objc;;715777;<#JTJ ;Pred;;715778;LK00;Cmpl;Adju;;;;;;;;;;;;
463090;192110;1_Kings 20:9;link;><#H ;qal;715911;KL ;Objc;;715916;><#H ;Pred;;;;;;;;;;;;;;;;;;;;;
463093;192119;1_Kings 20:9;link;<#WT ;qal;715921;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
463098;192134;1_Kings 20:10;link;J<#WN ;qal;715934;KH&;Modi;;715935;J<#WN ;Pred;;715936;LJ ;Cmpl;Adju;715937;>LHJM ;Subj;;;;;;;;;;;;;
463163;192407;1_Kings 20:22;link;T<#H ;qal;716104;>T >#R&;Rela;;716105;T<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
463170;192447;1_Kings 20:24;link;<#H ;qal;716129;W;Conj;;716130;>T&HDBR HZH ;Objc;;716131;<#H ;Pred;;;;;;;;;;;;;;;;;
463180;192495;1_Kings 20:25;link;J<# ;qal;716161;W;Conj;;716162;J<# ;Pred;;716163;KN00;Modi;;;;;;;;;;;;;;;;;
463275;192904;1_Kings 20:40;link;<#H ;qal;716443;<BDK ;Subj;;716444;<#H ;PreC;;716445;HNH WHNH ;Cmpl;Adju;;;;;;;;;;;;;;;;
463328;193141;1_Kings 21:7;link;T<#H ;qal;716613;>TH ;Subj;;716614;<TH ;Time;;716615;T<#H ;Pred;;716616;MLWKH ;Objc;;716617;<L&J#R>L ;Adju;;;;;;;;;
463349;193225;1_Kings 21:11;link;J<#W ;qal;716669;W;Conj;;716670;J<#W ;Pred;;716671;>N#J <JRW HZQNJM WHXRJM ;Subj;;;;;;;;;;;;;;;;;
463410;193448;1_Kings 21:20;link;<#WT ;qal;716817;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
463430;193542;1_Kings 21:25;link;<#WT ;qal;716873;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
463436;193564;1_Kings 21:26;link;<#W ;qal;716887;>#R ;Rela;;716888;<#W ;Pred;;716889;H>MRJ ;Subj;;;;;;;;;;;;;;;;;
463495;193853;1_Kings 22:11;link;J<# ;qal;717069;W;Conj;;717070;J<# ;Pred;;717071;LW ;Cmpl;Adju;717072;YDQJH BN&KN<NH ;Subj;;717073;QRNJ BRZL ;Objc;;;;;;;;;
463564;194125;1_Kings 22:22;link;<#H&;qal;717263;W;Conj;;717264;<#H&;Pred;;717265;KN00;Modi;;;;;;;;;;;;;;;;;
463638;194479;1_Kings 22:39;link;<#H ;qal;717477;>#R ;Rela;;717478;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
463651;194561;1_Kings 22:43;link;<#WT ;qal;717517;L<#WT ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
463658;194594;1_Kings 22:46;link;<#H ;qal;717536;>#R&;Rela;;717537;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
463665;194632;1_Kings 22:49;link;<#H ;qal;717559;JHW#PV ;Subj;;717560;<#H ;Pred;;717561;>NJWT TR#J# ;Objc;;;;;;;;;;;;;;;;;
463677;194706;1_Kings 22:53;link;J<# ;qal;717605;W;Conj;;717606;J<# ;Pred;;;;;;;;;;;;;;;;;;;;;
463684;194748;1_Kings 22:54;link;<#H ;qal;717626;>#R&;Rela;;717627;<#H ;Pred;;717628;>BJW00;Subj;;;;;;;;;;;;;;;;;
463801;195224;2_Kings 1:18;link;<#H ;qal;717945;>#R ;Rela;;717946;<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
463859;195446;2_Kings 2:9;link;><#H&;qal;718113;MH ;Objc;;718114;><#H&;Pred;;718115;LK ;Cmpl;Adju;;;;;;;;;;;;;;;;
463957;195853;2_Kings 3:2;link;J<#H ;qal;718395;W;Conj;;718396;J<#H ;Pred;;;;;;;;;;;;;;;;;;;;;
463961;195873;2_Kings 3:2;link;<#H ;qal;718406;>#R ;Rela;;718407;<#H ;Pred;;718408;>BJW00;Subj;;;;;;;;;;;;;;;;;
464024;196168;2_Kings 3:16;link;<#H ;qal;718583;<#H ;Pred;;718584;HNXL HZH ;Loca;;718585;GBJM GBJM00;Objc;;;;;;;;;;;;;;;;;
464089;196486;2_Kings 4:2;link;><#H&;qal;718787;MH ;Objc;;718788;><#H&;Pred;;718789;LK ;Cmpl;Adju;;;;;;;;;;;;;;;;
464135;196661;2_Kings 4:10;link;N<#H&;qal;718910;N<#H&;Pred;;718911;N> ;Intj;;718912;<LJT&QJR QVNH ;Objc;;;;;;;;;;;;;;;;;
464152;196734;2_Kings 4:13;link;<#WT ;qal;718958;L<#WT ;Pred;;718959;LK ;Cmpl;Adju;;;;;;;;;;;;;;;;;;;;
464159;196761;2_Kings 4:14;link;<#WT ;qal;718974;L<#WT ;Pred;;718975;LH ;Cmpl;Adju;;;;;;;;;;;;;;;;;;;;
464415;197763;2_Kings 5:13;link;T<#H ;qal;719677;H;Ques;;719678;LW> ;Nega;;719679;T<#H ;Pred;;;;;;;;;;;;;;;;;
464441;197867;2_Kings 5:17;link;J<#H ;qal;719751;KJ ;Conj;;719752;LW>&;Nega;;719753;J<#H ;Pred;;719754;<WD ;Modi;;719755;<BDK ;Subj;;719756;<LH WZBX ;Objc;;719757;L>LHJM >XRJM ;Cmpl;Adju
464509;198179;2_Kings 6:2;link;N<#H&;qal;719946;W;Conj;;719947;N<#H&;Pred;;719948;LNW ;Cmpl;Adju;719949;#M ;Loca;;719950;MQWM ;Objc;;;;;;;;;
464584;198451;2_Kings 6:15;link;N<#H00;qal;720139;>JKH ;Ques;;720140;N<#H00;Pred;;;;;;;;;;;;;;;;;;;;;
464677;198806;2_Kings 6:31;link;J<#H&;qal;720390;KH&;Modi;;720391;J<#H&;Pred;;720392;LJ ;Cmpl;Adju;720393;>LHJM ;Subj;;;;;;;;;;;;;
464708;198949;2_Kings 7:2;link;<#H ;qal;720485;HNH ;Intj;;720486;JHWH ;Subj;;720487;<#H ;PreC;;720488;>RBWT ;Objc;;720489;B#MJM ;Loca;;;;;;;;;
464760;199162;2_Kings 7:9;link;<#JM ;qal;720625;L>&KN ;Objc;;720626;>NXNW ;Subj;;720627;<#JM ;PreC;;;;;;;;;;;;;;;;;
464783;199255;2_Kings 7:12;link;<#W ;qal;720687;>T >#R&;Rela;;720688;<#W ;Pred;;720689;LNW ;Cmpl;Adju;720690;>RM ;Subj;;;;;;;;;;;;;
464831;199472;2_Kings 7:19;link;<#H ;qal;720822;W;Conj;;720823;HNH ;Intj;;720824;JHWH ;Subj;;720825;<#H ;PreC;;720826;>RBWT ;Objc;;720827;B#MJM ;Loca;;;;;
464849;199551;2_Kings 8:2;link;T<# ;qal;720879;W;Conj;;720880;T<# ;Pred;;720881;KDBR >J# H>LHJM ;Adju;;;;;;;;;;;;;;;;;
464859;199614;2_Kings 8:4;link;<#H ;qal;720910;>#R&;Rela;;720911;<#H ;Pred;;720912;>LJ#<00;Subj;;;;;;;;;;;;;;;;;
464913;199828;2_Kings 8:12;link;T<#H ;qal;721052;>T >#R&;Rela;;721053;T<#H ;Pred;;721054;LBNJ J#R>L ;Cmpl;Adju;721055;R<H ;Objc;;;;;;;;;;;;;
464920;199859;2_Kings 8:13;link;J<#H ;qal;721075;KJ ;Conj;;721076;J<#H ;Pred;;721077;HDBR HGDWL HZH ;Objc;;;;;;;;;;;;;;;;;
