clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
442957;86681;Numbers 26:54;link;JTN ;hof;654828;>J# ;Subj;;654829;LPJ PQDJW ;Adju;;654830;JTN ;Pred;;654831;NXLTW00;Objc;;;;;;;;;;;;;;;;;
442975;86826;Numbers 26:62;link;NTN ;nif;654885;KJ ;Conj;;654886;L>&;Nega;;654887;NTN ;Pred;;654888;LHM ;Cmpl;;654889;NXLH ;Subj;;654890;BTWK BNJ J#R>L00;Loca;Cmpl;;;;;;;;
442996;86989;Numbers 27:4;link;TNH&;qal;654960;TNH&;Pred;;654961;LNW ;Cmpl;;654962;>XZH ;Objc;;654963;BTWK >XJ >BJNW00;Loca;Cmpl;;;;;;;;;;;;;;;;
443001;87015;Numbers 27:7;link;NTN ;qal;654977;NTN ;Modi;;654978;TTN ;Pred;;654979;LHM ;Cmpl;;654980;>XZT NXLH ;Objc;;654981;BTWK >XJ >BJHM ;Adju;;;;;;;;;;;;;
443010;87056;Numbers 27:9;link;NTTM ;qal;655006;W;Conj;;655007;NTTM ;Pred;;655008;>T&NXLTW ;Objc;;655009;L>XJW00;Cmpl;;;;;;;;;;;;;;;;;
443012;87067;Numbers 27:10;link;NTTM ;qal;655015;W;Conj;;655016;NTTM ;Pred;;655017;>T&NXLTW ;Objc;;655018;L>XJ >BJW00;Cmpl;;;;;;;;;;;;;;;;;
443014;87080;Numbers 27:11;link;NTTM ;qal;655024;W;Conj;;655025;NTTM ;Pred;;655026;>T&NXLTW ;Objc;;655027;L#>RW ;Cmpl;;;;;;;;;;;;;;;;;
443022;87125;Numbers 27:12;link;NTTJ ;qal;655052;>#R ;Rela;;655053;NTTJ ;Pred;;655054;LBNJ J#R>L00;Cmpl;;;;;;;;;;;;;;;;;;;;;
443044;87253;Numbers 27:20;link;NTTH ;qal;655129;W;Conj;;655130;NTTH ;Pred;;655131;MHWDK ;Cmpl;;655132;<LJW ;Cmpl;;;;;;;;;;;;;;;;;
443274;88906;Numbers 31:3;link;TT ;qal;655841;LTT ;Pred;;655842;NQMT&JHWH ;Objc;;655843;BMDJN00;Cmpl;;;;;;;;;;;;;;;;;;;;;
443333;89442;Numbers 31:29;link;NTTH ;qal;656035;W;Conj;;656036;NTTH ;Pred;;656037;L>L<ZR HKHN ;Cmpl;;656038;TRWMT JHWH00;Objc;;;;;;;;;;;;;;;;;
443335;89478;Numbers 31:30;link;NTTH ;qal;656043;W;Conj;;656044;NTTH ;Pred;;656045;>TM ;Objc;;656046;LLWJM #MRJ M#MRT M#KN JHWH00;Cmpl;;;;;;;;;;;;;;;;;
443354;89633;Numbers 31:41;link;JTN ;qal;656104;W;Conj;;656105;JTN ;Pred;;656106;M#H ;Subj;;656107;>T&MKS TRWMT JHWH ;Objc;;656108;L>L<ZR HKHN ;Cmpl;;;;;;;;;;;;;
443364;89722;Numbers 31:47;link;JTN ;qal;656139;W;Conj;;656140;JTN ;Pred;;656141;>TM ;Objc;;656142;LLWJM #MRJ M#MRT M#KN JHWH ;Cmpl;;;;;;;;;;;;;;;;;
443398;89970;Numbers 32:5;link;JTN ;hof;656240;JTN ;Pred;;656241;>T&H>RY HZ>T ;Objc;;656242;L<BDJK ;Cmpl;;656243;L>XZH ;Adju;;;;;;;;;;;;;;;;;
443405;90018;Numbers 32:7;link;NTN ;qal;656265;>#R&;Rela;;656266;NTN ;Pred;;656267;LHM ;Cmpl;;656268;JHWH00;Subj;;;;;;;;;;;;;;;;;
443413;90057;Numbers 32:9;link;NTN ;qal;656288;>#R&;Rela;;656289;NTN ;Pred;;656290;LHM ;Cmpl;;656291;JHWH00;Subj;;;;;;;;;;;;;;;;;
443475;90443;Numbers 32:29;link;NTTM ;qal;656499;W;Conj;;656500;NTTM ;Pred;;656501;LHM ;Cmpl;;656502;>T&>RY HGL<D ;Objc;;656503;L>XZH00;Cmpl;;;;;;;;;;;;;
443484;90499;Numbers 32:33;link;JTN ;qal;656533;W;Conj;;656534;JTN ;Pred;;656535;LHM LBNJ&GD WLBNJ R>WBN WLXYJ #BV MN#H BN&JWSP ;Cmpl;;656536;M#H ;Subj;;656537;>T&MMLKT SJXN MLK H>MRJ W>T&MMLKT <WG MLK HB#N ;Objc;;656538;H>RY L<RJH BGBLT <RJ H>RY SBJB00;Adju;;;;;;;;;
443497;90620;Numbers 32:40;link;JTN ;qal;656571;W;Conj;;656572;JTN ;Pred;;656573;M#H ;Subj;;656574;>T&HGL<D ;Objc;;656575;LMKJR BN&MN#H ;Cmpl;;;;;;;;;;;;;
443625;91303;Numbers 33:53;link;NTTJ ;qal;656987;KJ ;Conj;;656988;LKM ;Cmpl;;656989;NTTJ ;Pred;;656990;>T&H>RY ;Objc;;;;;;;;;;;;;;;;;
443684;91616;Numbers 34:13;link;TT ;qal;657195;LTT ;Pred;;657196;LT#<T HMVWT WXYJ HMVH00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
443713;91821;Numbers 35:2;link;NTNW ;qal;657272;W;Conj;;657273;NTNW ;Pred;;657274;LLWJM ;Cmpl;;657275;MNXLT >XZTM ;Adju;;657276;<RJM ;Objc;;;;;;;;;;;;;
443715;91837;Numbers 35:2;link;TTNW ;qal;657278;W;Conj;;657279;MGR# L<RJM SBJBTJHM ;Objc;;657280;TTNW ;Pred;;657281;LLWJM00;Cmpl;;;;;;;;;;;;;;;;;
443720;91865;Numbers 35:4;link;TTNW ;qal;657293;>#R ;Rela;;657294;TTNW ;Pred;;657295;LLWJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
443728;91933;Numbers 35:6;link;TTNW ;qal;657322;>#R ;Rela;;657323;TTNW ;Pred;;657324;LLWJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
443729;91943;Numbers 35:6;link;TTNW ;qal;657325;>#R ;Rela;;657326;TTNW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
443731;91951;Numbers 35:6;link;TTNW ;qal;657330;W;Conj;;657331;<LJHM ;Cmpl;;657332;TTNW ;Pred;;657333;>RB<JM W#TJM <JR00;Objc;;;;;;;;;;;;;;;;;
443733;91960;Numbers 35:7;link;TTNW ;qal;657335;>#R ;Rela;;657336;TTNW ;Pred;;657337;LLWJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
443736;91976;Numbers 35:8;link;TTNW ;qal;657342;>#R ;Rela;;657343;TTNW ;Pred;;657344;M>XZT BNJ&J#R>L ;Adju;;;;;;;;;;;;;;;;;;;;;
443739;91998;Numbers 35:8;link;JTN ;qal;657350;>J# ;Subj;;657351;KPJ NXLTW ;Adju;;657354;JTN ;Pred;;657355;M<RJW ;Adju;Cmpl;657356;LLWJM00;Cmpl;;;;;;;;;;;;;
443754;92069;Numbers 35:13;link;TTNW ;qal;657399;>#R ;Rela;;657400;TTNW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
443756;92079;Numbers 35:14;link;TTNW ;qal;657404;>T #L# H<RJM ;Objc;;657405;TTNW ;Pred;;657406;M<BR LJRDN ;Loca;Cmpl;;;;;;;;;;;;;;;;;;;;
443757;92090;Numbers 35:14;link;TTNW ;qal;657407;W;Conj;;657408;>T #L# H<RJM ;Objc;;657409;TTNW ;Pred;;657410;B>RY KN<N ;Loca;Cmpl;;;;;;;;;;;;;;;;
443841;92541;Numbers 36:2;link;TT ;qal;657668;LTT ;Pred;;657669;>T&H>RY ;Objc;;657670;BNXLH ;Adju;;657671;BGWRL ;Adju;;657672;LBNJ J#R>L ;Cmpl;;;;;;;;;;;;;
443843;92558;Numbers 36:2;link;TT ;qal;657677;LTT ;Pred;;657678;>T&NXLT YLPXD >XJNW ;Objc;;657679;LBNTJW00;Cmpl;;;;;;;;;;;;;;;;;;;;;
443899;92960;Deuteronomy 1:8;link;NTTJ ;qal;657862;NTTJ ;Pred;;657863;LPNJKM ;Cmpl;;657864;>T&H>RY ;Objc;;;;;;;;;;;;;;;;;;;;;
443903;92985;Deuteronomy 1:8;link;TT ;qal;657873;LTT ;Pred;;657874;LHM WLZR<M >XRJHM00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
443922;93081;Deuteronomy 1:15;link;>TN ;qal;657927;W;Conj;;657928;>TN ;Pred;;657929;>TM ;Objc;;657930;R>#JM ;Objc;;657931;<LJKM ;Adju;;;;;;;;;;;;;
443945;93217;Deuteronomy 1:20;link;NTN ;qal;657996;>#R&;Rela;;657997;JHWH >LHJNW ;Subj;;657998;NTN ;PreC;;657999;LNW00;Cmpl;;;;;;;;;;;;;;;;;
443947;93220;Deuteronomy 1:21;link;NTN ;qal;658001;NTN ;Pred;;658002;JHWH >LHJK ;Subj;;658003;LPNJK ;Cmpl;;658004;>T&H>RY ;Objc;;;;;;;;;;;;;;;;;
443972;93329;Deuteronomy 1:25;link;NTN ;qal;658075;>#R&;Rela;;658076;JHWH >LHJNW ;Subj;;658077;NTN ;PreC;;658078;LNW00;Cmpl;;;;;;;;;;;;;;;;;
443980;93357;Deuteronomy 1:27;link;TT ;qal;658095;LTT ;Pred;;658096;>TNW ;Objc;;658097;BJD H>MRJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
444014;93523;Deuteronomy 1:35;link;TT ;qal;658189;LTT ;Pred;;658190;L>BTJKM00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
444017;93534;Deuteronomy 1:36;link;>TN ;qal;658194;W;Conj;;658195;LW&WLBNJW ;Cmpl;;658196;>TN ;Pred;;658197;>T&H>RY ;Objc;;;;;;;;;;;;;;;;;
444033;93601;Deuteronomy 1:39;link;>TNNH ;qal;658240;W;Conj;;658241;LHM ;Cmpl;;658242;>TNNH ;PreO;;;;;;;;;;;;;;;;;;;;;
444088;93807;Deuteronomy 2:5;link;>TN ;qal;658392;KJ ;Conj;;658393;L>&;Nega;;658394;>TN ;Pred;;658395;LKM ;Cmpl;;658396;M>RYM <D MDRK KP&RGL ;Cmpl;;;;;;;;;;;;;
444089;93819;Deuteronomy 2:5;link;NTTJ ;qal;658397;KJ&;Conj;;658398;JR#H ;Objc;;658399;L<#W ;Cmpl;;658400;NTTJ ;Pred;;658401;>T&HR #<JR00;Objc;;;;;;;;;;;;;
444106;93911;Deuteronomy 2:9;link;>TN ;qal;658452;KJ ;Conj;;658453;L>&;Nega;;658454;>TN ;Pred;;658455;LK ;Cmpl;;658456;M>RYW ;Cmpl;;658457;JR#H ;Objc;;;;;;;;;
444107;93920;Deuteronomy 2:9;link;NTTJ ;qal;658458;KJ ;Conj;;658459;LBNJ&LWV ;Cmpl;;658460;NTTJ ;Pred;;658461;>T&<R ;Objc;;658462;JR#H00;Objc;;;;;;;;;;;;;
444116;93979;Deuteronomy 2:12;link;NTN ;qal;658495;>#R&;Rela;;658496;NTN ;Pred;;658497;JHWH ;Subj;;658498;LHM00;Cmpl;;;;;;;;;;;;;;;;;
444138;94086;Deuteronomy 2:19;link;>TN ;qal;658556;KJ ;Conj;;658557;L>&;Nega;;658558;>TN ;Pred;;658559;M>RY BNJ&<MWN ;Cmpl;;658560;LK ;Cmpl;;658561;JR#H ;Objc;;;;;;;;;
444139;94097;Deuteronomy 2:19;link;NTTJH ;qal;658562;KJ ;Conj;;658563;LBNJ&LWV ;Cmpl;;658564;NTTJH ;PreO;;658565;JR#H00;Objc;;;;;;;;;;;;;;;;;
444161;94187;Deuteronomy 2:24;link;NTTJ ;qal;658623;NTTJ ;Pred;;658624;BJDK ;Cmpl;;658625;>T&SJXN MLK&X#BWN H>MRJ W>T&>RYW ;Objc;;;;;;;;;;;;;;;;;;;;;
444166;94210;Deuteronomy 2:25;link;TT ;qal;658634;TT ;Pred;;658635;PXDK WJR>TK ;Objc;;658636;<L&PNJ H<MJM TXT KL&H#MJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
444177;94272;Deuteronomy 2:28;link;TTN&;qal;658664;W;Conj;;658665;MJM ;Objc;;658666;BKSP ;Adju;;658667;TTN&;Pred;;658668;LJ ;Cmpl;;;;;;;;;;;;;
444184;94309;Deuteronomy 2:29;link;NTN ;qal;658688;>#R&;Rela;;658689;JHWH >LHJNW ;Subj;;658690;NTN ;PreC;;658691;LNW00;Cmpl;;;;;;;;;;;;;;;;;
444189;94330;Deuteronomy 2:30;link;TTW ;qal;658705;LM<N TTW ;PreO;;658706;BJDK ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
444194;94344;Deuteronomy 2:31;link;TT ;qal;658714;TT ;Pred;;658715;LPNJK ;Cmpl;;658716;>T&SJXN W>T&>RYW ;Objc;;;;;;;;;;;;;;;;;;;;;
444200;94372;Deuteronomy 2:33;link;JTNHW ;qal;658727;W;Conj;;658728;JTNHW ;PreO;;658729;JHWH >LHJNW ;Subj;;658730;LPNJNW ;Cmpl;;;;;;;;;;;;;;;;;
444212;94450;Deuteronomy 2:36;link;NTN ;qal;658762;>T&HKL ;Objc;;658763;NTN ;Pred;;658764;JHWH >LHJNW ;Subj;;658765;LPNJNW00;Cmpl;;;;;;;;;;;;;;;;;
444221;94509;Deuteronomy 3:2;link;NTTJ ;qal;658791;KJ ;Conj;;658792;BJDK ;Cmpl;;658793;NTTJ ;Pred;;658794;>TW W>T&KL&<MW W>T&>RYW ;Objc;;;;;;;;;;;;;;;;;
444225;94534;Deuteronomy 3:3;link;JTN ;qal;658804;W;Conj;;658805;JTN ;Pred;;658806;JHWH >LHJNW ;Subj;;658807;BJDNW ;Cmpl;;658808;GM >T&<WG MLK&HB#N W>T&KL&<MW ;Objc;;;;;;;;;;;;;
444247;94747;Deuteronomy 3:12;link;NTTJ ;qal;658881;M<R<R WXYJ HR&HGL<D W<RJW ;Objc;;658884;NTTJ ;Pred;;658885;LR>WBNJ WLGDJ00;Cmpl;;;;;;;;;;;;;;;;;;;;;
444249;94765;Deuteronomy 3:13;link;NTTJ ;qal;658886;W;Conj;;658887;JTR HGL<D WKL&HB#N MMLKT <WG ;Objc;;658888;NTTJ ;Pred;;658889;LXYJ #BV HMN#H ;Cmpl;;658890;KL XBL H>RGB ;Adju;;;;;;;;;;;;;
444254;94817;Deuteronomy 3:15;link;NTTJ ;qal;658904;W;Conj;;658905;LMKJR ;Cmpl;;658906;NTTJ ;Pred;;658907;>T&HGL<D00;Objc;;;;;;;;;;;;;;;;;
444255;94829;Deuteronomy 3:16;link;NTTJ ;qal;658908;W;Conj;;658909;LR>WBNJ WLGDJ ;Cmpl;;658910;NTTJ ;Pred;;658911;MN&HGL<D W<D&NXL >RNN TWK HNXL WGBL ;Cmpl;;;;;;;;;;;;;;;;;
444260;94885;Deuteronomy 3:18;link;NTN ;qal;658921;JHWH >LHJKM ;Subj;;658922;NTN ;Pred;;658923;LKM ;Cmpl;;658924;>T&H>RY HZ>T ;Objc;;;;;;;;;;;;;;;;;
444267;94919;Deuteronomy 3:19;link;NTTJ ;qal;658937;>#R ;Rela;;658938;NTTJ ;Pred;;658939;LKM00;Cmpl;;;;;;;;;;;;;;;;;;;;;
444270;94938;Deuteronomy 3:20;link;NTN ;qal;658949;>#R ;Rela;;658950;JHWH >LHJKM ;Subj;;658951;NTN ;PreC;;658952;LHM ;Cmpl;;658953;B<BR HJRDN ;Loca;Cmpl;;;;;;;;;;;;
444273;94950;Deuteronomy 3:20;link;NTTJ ;qal;658958;>#R ;Rela;;658959;NTTJ ;Pred;;658960;LKM00;Cmpl;;;;;;;;;;;;;;;;;;;;;
444319;95178;Deuteronomy 4:1;link;NTN ;qal;659087;>#R ;Rela;;659088;JHWH >LHJ >BTJKM ;Subj;;659089;NTN ;PreC;;659090;LKM00;Cmpl;;;;;;;;;;;;;;;;;
444353;95328;Deuteronomy 4:8;link;NTN ;qal;659181;>#R ;Rela;;659182;>NKJ ;Subj;;659183;NTN ;PreC;;659184;LPNJKM ;Cmpl;;659185;HJWM00;Time;;;;;;;;;;;;;
444409;95651;Deuteronomy 4:21;link;NTN ;qal;659357;>#R ;Rela;;659358;JHWH >LHJK ;Subj;;659359;NTN ;PreC;;659360;LK ;Cmpl;;659361;NXLH00;Objc;;;;;;;;;;;;;
444482;96051;Deuteronomy 4:38;link;TT&;qal;659584;LTT&;Pred;;659585;LK ;Cmpl;;659586;>T&>RYM ;Objc;;659587;NXLH ;Objc;;;;;;;;;;;;;;;;;
444493;96116;Deuteronomy 4:40;link;NTN ;qal;659617;>#R ;Rela;;659618;JHWH >LHJK ;Subj;;659619;NTN ;PreC;;659620;LK ;Cmpl;;659621;KL&HJMJM00;Time;;;;;;;;;;;;;
444566;96623;Deuteronomy 5:16;link;NTN ;qal;659849;>#R&;Rela;;659850;JHWH >LHJK ;Subj;;659851;NTN ;PreC;;659852;LK00;Cmpl;;;;;;;;;;;;;;;;;
444577;96697;Deuteronomy 5:22;link;JTNM ;qal;659888;W;Conj;;659889;JTNM ;PreO;;659890;>LJ00;Cmpl;;;;;;;;;;;;;;;;;;;;;
444613;96852;Deuteronomy 5:29;link;JTN ;qal;659987;MJ&;Subj;;659988;JTN ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
444626;96912;Deuteronomy 5:31;link;NTN ;qal;660024;>#R ;Rela;;660025;>NKJ ;Subj;;660026;NTN ;PreC;;660027;LHM ;Cmpl;;;;;;;;;;;;;;;;;
444675;97134;Deuteronomy 6:10;link;TT ;qal;660157;LTT ;Pred;;660158;LK ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
444712;97323;Deuteronomy 6:22;link;JTN ;qal;660264;W;Conj;;660265;JTN ;Pred;;660266;JHWH ;Subj;;660267;>WTT WMPTJM GDLJM WR<JM ;Objc;;660268;BMYRJM BPR<H WBKL&BJTW ;Cmpl;;660269;L<JNJNW00;Adju;;;;;;;;;
444715;97350;Deuteronomy 6:23;link;TT ;qal;660276;LTT ;Pred;;660277;LNW ;Cmpl;;660278;>T&H>RY ;Objc;;;;;;;;;;;;;;;;;;;;;
444732;97455;Deuteronomy 7:2;link;NTNM ;qal;660320;W;Conj;;660321;NTNM ;PreO;;660322;JHWH >LHJK ;Subj;;660323;LPNJK ;Cmpl;;;;;;;;;;;;;;;;;
444738;97478;Deuteronomy 7:3;link;TTN ;qal;660340;BTK ;Objc;;660341;L>&;Nega;;660342;TTN ;Pred;;660343;LBNW ;Cmpl;;;;;;;;;;;;;;;;;
444784;97726;Deuteronomy 7:13;link;TT ;qal;660481;LTT ;Pred;;660482;LK00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
444792;97761;Deuteronomy 7:15;link;NTNM ;qal;660504;W;Conj;;660505;NTNM ;PreO;;660506;BKL&#N>JK00;Cmpl;;;;;;;;;;;;;;;;;;;;;
444794;97774;Deuteronomy 7:16;link;NTN ;qal;660510;>#R ;Rela;;660511;JHWH >LHJK ;Subj;;660512;NTN ;PreC;;660513;LK ;Cmpl;;;;;;;;;;;;;;;;;
444819;97914;Deuteronomy 7:23;link;NTNM ;qal;660588;W;Conj;;660589;NTNM ;PreO;;660590;JHWH >LHJK ;Subj;;660591;LPNJK ;Cmpl;;;;;;;;;;;;;;;;;
444822;97926;Deuteronomy 7:24;link;NTN ;qal;660596;W;Conj;;660597;NTN ;Pred;;660598;MLKJHM ;Objc;;660599;BJDK ;Cmpl;;;;;;;;;;;;;;;;;
444880;98194;Deuteronomy 8:10;link;NTN&;qal;660768;>#R ;Rela;;660769;NTN&;Pred;;660770;LK00;Cmpl;;;;;;;;;;;;;;;;;;;;;
444908;98327;Deuteronomy 8:18;link;NTN ;qal;660848;H;Rela;;660849;NTN ;PreC;;660850;LK ;Cmpl;;660851;KX ;Objc;;;;;;;;;;;;;;;;;
444955;98549;Deuteronomy 9:6;link;NTN ;qal;660976;KJ ;Conj;;660977;L> ;Nega;;660978;BYDQTK ;Adju;;660979;JHWH >LHJK ;Subj;;660980;NTN ;PreC;;660981;LK ;Cmpl;;660982;>T&H>RY HVWBH HZ>T ;Objc;;;;;
444973;98644;Deuteronomy 9:10;link;JTN ;qal;661032;W;Conj;;661033;JTN ;Pred;;661034;JHWH ;Subj;;661035;>LJ ;Cmpl;;661036;>T&#NJ LWXT H>BNJM ;Objc;;;;;;;;;;;;;
444978;98686;Deuteronomy 9:11;link;NTN ;qal;661050;MQY >RB<JM JWM W>RB<JM LJLH ;Time;;661051;NTN ;Pred;;661052;JHWH ;Subj;;661053;>LJ ;Cmpl;;661054;>T&#NJ LXT H>BNJM LXWT HBRJT00;Objc;;;;;;;;;;;;;
445036;98965;Deuteronomy 9:23;link;NTTJ ;qal;661222;>#R ;Rela;;661223;NTTJ ;Pred;;661224;LKM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
445078;99207;Deuteronomy 10:4;link;JTNM ;qal;661350;W;Conj;;661351;JTNM ;PreO;;661352;JHWH ;Subj;;661353;>LJ00;Cmpl;;;;;;;;;;;;;;;;;
445110;99373;Deuteronomy 10:11;link;TT ;qal;661449;LTT ;Pred;;661450;LHM00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
445136;99515;Deuteronomy 10:18;link;TT ;qal;661518;LTT ;Pred;;661519;LW ;Cmpl;;661520;LXM W#MLH00;Objc;;;;;;;;;;;;;;;;;;;;;
445180;99779;Deuteronomy 11:9;link;TT ;qal;661657;LTT ;Pred;;661658;LHM WLZR<M ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
445200;99886;Deuteronomy 11:14;link;NTTJ ;qal;661714;W;Conj;;661715;NTTJ ;Pred;;661716;MVR&>RYKM JWRH WMLQW# ;Objc;;661717;B<TW ;Time;;;;;;;;;;;;;;;;;
445202;99902;Deuteronomy 11:15;link;NTTJ ;qal;661721;W;Conj;;661722;NTTJ ;Pred;;661723;<#B ;Objc;;661724;B#DK ;Loca;Cmpl;661725;LBHMTK ;Cmpl;;;;;;;;;;;;;
445213;99944;Deuteronomy 11:17;link;TTN ;qal;661754;W;Conj;;661755;H>DMH ;Subj;;661756;L> ;Nega;;661757;TTN ;Pred;;661758;>T&JBWLH ;Objc;;;;;;;;;;;;;
445215;99958;Deuteronomy 11:17;link;NTN ;qal;661763;>#R ;Rela;;661764;JHWH ;Subj;;661765;NTN ;PreC;;661766;LKM00;Cmpl;;;;;;;;;;;;;;;;;
445228;100030;Deuteronomy 11:21;link;TT ;qal;661806;LTT ;Pred;;661807;LHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
445242;100125;Deuteronomy 11:25;link;JTN ;qal;661849;PXDKM WMWR>KM ;Objc;;661850;JTN ;Pred;;661851;JHWH >LHJKM ;Subj;;661852;<L&PNJ KL&H>RY ;Cmpl;;;;;;;;;;;;;;;;;
445246;100142;Deuteronomy 11:26;link;NTN ;qal;661860;>NKJ ;Subj;;661861;NTN ;PreC;;661862;LPNJKM ;Cmpl;;661863;HJWM ;Time;;661864;BRKH WQLLH00;Objc;;;;;;;;;;;;;
445260;100210;Deuteronomy 11:29;link;NTTH ;qal;661904;W;Conj;;661905;NTTH ;Pred;;661906;>T&HBRKH ;Objc;;661907;<L&HR GRZJM ;Cmpl;;;;;;;;;;;;;;;;;
445267;100267;Deuteronomy 11:31;link;NTN ;qal;661925;>#R&;Rela;;661926;JHWH >LHJKM ;Subj;;661927;NTN ;PreC;;661928;LKM ;Cmpl;;;;;;;;;;;;;;;;;
445272;100289;Deuteronomy 11:32;link;NTN ;qal;661939;>#R ;Rela;;661940;>NKJ ;Subj;;661941;NTN ;PreC;;661942;LPNJKM ;Cmpl;;661943;HJWM00;Time;;;;;;;;;;;;;
445276;100308;Deuteronomy 12:1;link;NTN ;qal;661950;>#R ;Rela;;661951;NTN ;Pred;;661952;JHWH >LHJ >BTJK ;Subj;;661953;LK ;Cmpl;;;;;;;;;;;;;;;;;
445302;100484;Deuteronomy 12:9;link;NTN ;qal;662041;>#R&;Rela;;662042;JHWH >LHJK ;Subj;;662043;NTN ;PreC;;662044;LK00;Cmpl;;;;;;;;;;;;;;;;;
445328;100621;Deuteronomy 12:15;link;NTN&;qal;662123;>#R ;Rela;;662124;NTN&;Pred;;662125;LK ;Cmpl;;662126;BKL&#<RJK ;Loca;Cmpl;;;;;;;;;;;;;;;;
445352;100776;Deuteronomy 12:21;link;NTN ;qal;662196;>#R ;Rela;;662197;NTN ;Pred;;662198;JHWH ;Subj;;662199;LK ;Cmpl;;;;;;;;;;;;;;;;;
445406;101036;Deuteronomy 13:2;link;NTN ;qal;662355;W;Conj;;662356;NTN ;Pred;;662357;>LJK ;Cmpl;;662358;>WT >W MWPT00;Objc;;;;;;;;;;;;;;;;;
445459;101310;Deuteronomy 13:13;link;NTN ;qal;662511;>#R ;Rela;;662512;JHWH >LHJK ;Subj;;662513;NTN ;PreC;;662514;LK ;Cmpl;;;;;;;;;;;;;;;;;
445483;101429;Deuteronomy 13:18;link;NTN&;qal;662581;W;Conj;;662582;NTN&;Pred;;662583;LK ;Cmpl;;662584;RXMJM ;Objc;;;;;;;;;;;;;;;;;
445542;101755;Deuteronomy 14:21;link;TTNNH ;qal;662735;LGR ;Cmpl;;662738;TTNNH ;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
445562;101850;Deuteronomy 14:25;link;NTTH ;qal;662796;W;Conj;;662797;NTTH ;Pred;;662798;BKSP ;Cmpl;;;;;;;;;;;;;;;;;;;;;
445566;101871;Deuteronomy 14:26;link;NTTH ;qal;662810;W;Conj;;662811;NTTH ;Pred;;662812;HKSP ;Objc;;662813;BKL ;Cmpl;;662817;BBQR WBY>N WBJJN WB#KR WBKL ;Adju;;;;;;;;;;;;;
445595;102042;Deuteronomy 15:4;link;NTN&;qal;662904;>#R ;Rela;;662905;JHWH >LHJK ;Subj;;662906;NTN&;PreC;;662907;LK ;Cmpl;;662908;NXLH ;Objc;;;;;;;;;;;;;
445609;102110;Deuteronomy 15:7;link;NTN ;qal;662947;>#R&;Rela;;662948;JHWH >LHJK ;Subj;;662949;NTN ;PreC;;662950;LK ;Cmpl;;;;;;;;;;;;;;;;;
445620;102165;Deuteronomy 15:9;link;TTN ;qal;662984;W;Conj;;662985;L> ;Nega;;662986;TTN ;Pred;;662987;LW ;Cmpl;;;;;;;;;;;;;;;;;
445623;102176;Deuteronomy 15:10;link;NTWN ;qal;662996;NTWN ;Modi;;662997;TTN ;Pred;;662998;LW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
445625;102184;Deuteronomy 15:10;link;TTK ;qal;663003;BTTK ;PreS;;663004;LW ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
445638;102278;Deuteronomy 15:14;link;TTN&;qal;663051;TTN&;Pred;;663052;LW00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
445650;102327;Deuteronomy 15:17;link;NTTH ;qal;663086;W;Conj;;663087;NTTH ;Pred;;663088;B>ZNW WBDLT ;Cmpl;;;;;;;;;;;;;;;;;;;;;
445687;102569;Deuteronomy 16:5;link;NTN ;qal;663217;>#R&;Rela;;663218;JHWH >LHJK ;Subj;;663219;NTN ;PreC;;663220;LK00;Cmpl;;;;;;;;;;;;;;;;;
445706;102663;Deuteronomy 16:10;link;TTN ;qal;663274;>#R ;Rela;;663275;TTN ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
445729;102846;Deuteronomy 16:17;link;NTN&;qal;663347;>#R ;Rela;;663348;NTN&;Pred;;663349;LK00;Cmpl;;;;;;;;;;;;;;;;;;;;;
