clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr
464198;196917;2_Kings 4:23;link;HLKT ;qal;719077;MDW< ;Ques;;719078;>T ;Subj;;719079;HLKT ;PreC;;719080;>LJW ;Cmpl;;719081;HJWM ;Time;;;;;
464206;196939;2_Kings 4:24;link;LK ;qal;719097;W;Conj;;719098;LK ;Pred;;;;;;;;;;;;;;;;;
464210;196950;2_Kings 4:25;link;TLK ;qal;719106;W;Conj;;719107;TLK ;Pred;;;;;;;;;;;;;;;;;
464240;197067;2_Kings 4:29;link;LK ;qal;719191;W;Conj;;719192;LK ;Pred;;;;;;;;;;;;;;;;;
464251;197101;2_Kings 4:30;link;JLK ;qal;719220;W;Conj;;719221;JLK ;Pred;;719222;>XRJH00;Cmpl;;;;;;;;;;;;;
464275;197192;2_Kings 4:35;link;JLK ;qal;719289;W;Conj;;719290;JLK ;Pred;;719291;BBJT ;Cmpl;;719292;>XT HNH W>XT HNH ;Adju;;;;;;;;;
464356;197528;2_Kings 5:5;link;LK&;qal;719514;LK&;Pred;;;;;;;;;;;;;;;;;;;;;
464359;197537;2_Kings 5:5;link;JLK ;qal;719520;W;Conj;;719521;JLK ;Pred;;;;;;;;;;;;;;;;;
464392;197678;2_Kings 5:10;link;HLWK ;qal;719613;HLWK ;Pred;;;;;;;;;;;;;;;;;;;;;
464397;197696;2_Kings 5:11;link;JLK ;qal;719627;W;Conj;;719628;JLK ;Pred;;;;;;;;;;;;;;;;;
464409;197743;2_Kings 5:12;link;JLK ;qal;719661;W;Conj;;719662;JLK ;Pred;;719663;BXMH00;Adju;;;;;;;;;;;;;
464451;197922;2_Kings 5:19;link;LK ;qal;719785;LK ;Pred;;719786;L#LWM ;Adju;;;;;;;;;;;;;;;;;
464452;197926;2_Kings 5:19;link;JLK ;qal;719787;W;Conj;;719788;JLK ;Pred;;719789;M>TW ;Adju;;719790;KBRT&>RY00;Cmpl;;;;;;;;;
464485;198067;2_Kings 5:24;link;JLKW00;qal;719876;W;Conj;;719877;JLKW00;Pred;;;;;;;;;;;;;;;;;
464492;198085;2_Kings 5:25;link;HLK ;qal;719892;L>&;Nega;;719893;HLK ;Pred;;719894;<BDK ;Subj;;719895;>NH W>NH00;Cmpl;;;;;;;;;
464494;198095;2_Kings 5:26;link;HLK ;qal;719899;L>&;Nega;;719900;LBJ ;Subj;;719901;HLK ;Pred;;;;;;;;;;;;;
464506;198166;2_Kings 6:2;link;NLKH&;qal;719938;NLKH&;Pred;;719939;N> ;Intj;;719940;<D&HJRDN ;Cmpl;;;;;;;;;;;;;
464512;198188;2_Kings 6:2;link;LKW00;qal;719955;LKW00;Pred;;;;;;;;;;;;;;;;;;;;;
464515;198196;2_Kings 6:3;link;LK ;qal;719961;W;Conj;;719962;LK ;Pred;;719963;>T&<BDJK ;Adju;;;;;;;;;;;;;
464517;198202;2_Kings 6:3;link;>LK00;qal;719966;>NJ ;Subj;;719967;>LK00;Pred;;;;;;;;;;;;;;;;;
464518;198204;2_Kings 6:4;link;JLK ;qal;719968;W;Conj;;719969;JLK ;Pred;;719970;>TM ;Adju;;;;;;;;;;;;;
464567;198389;2_Kings 6:13;link;LKW ;qal;720097;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
464606;198536;2_Kings 6:19;link;LKW ;qal;720202;LKW ;Pred;;720203;>XRJ ;Cmpl;;;;;;;;;;;;;;;;;
464607;198539;2_Kings 6:19;link;>WLJKH ;hif;720204;W;Conj;;720205;>WLJKH ;Pred;;720206;>TKM ;Objc;;720207;>L&H>J# ;Cmpl;;;;;;;;;
464609;198547;2_Kings 6:19;link;JLK ;hif;720210;W;Conj;;720211;JLK ;Pred;;720212;>WTM ;Objc;;720213;#MRWNH00;Cmpl;;;;;;;;;
464631;198615;2_Kings 6:22;link;JLKW ;qal;720262;W;Conj;;720263;JLKW ;Pred;;720264;>L&>DNJHM00;Cmpl;;;;;;;;;;;;;
464636;198630;2_Kings 6:23;link;JLKW ;qal;720275;W;Conj;;720276;JLKW ;Pred;;720277;>L&>DNJHM ;Cmpl;;;;;;;;;;;;;
464726;199012;2_Kings 7:4;link;LKW ;qal;720533;W;Conj;;720534;<TH ;Modi;;720535;LKW ;Pred;;;;;;;;;;;;;
464751;199136;2_Kings 7:8;link;JLKW ;qal;720605;W;Conj;;720606;JLKW ;Pred;;;;;;;;;;;;;;;;;
464756;199151;2_Kings 7:8;link;JLKW ;qal;720617;W;Conj;;720618;JLKW ;Pred;;;;;;;;;;;;;;;;;
464766;199184;2_Kings 7:9;link;LKW ;qal;720640;W;Conj;;720641;<TH ;Modi;;720642;LKW ;Pred;;;;;;;;;;;;;
464805;199339;2_Kings 7:14;link;LKW ;qal;720744;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
464807;199343;2_Kings 7:15;link;JLKW ;qal;720747;W;Conj;;720748;JLKW ;Pred;;720749;>XRJHM ;Cmpl;;720750;<D&HJRDN ;Cmpl;;;;;;;;;
464843;199523;2_Kings 8:1;link;LKJ ;qal;720860;W;Conj;;720861;LKJ ;Pred;;720862;>T WBJTK ;Subj;;;;;;;;;;;;;
464850;199558;2_Kings 8:2;link;TLK ;qal;720882;W;Conj;;720883;TLK ;Pred;;720884;HJ> WBJTH ;Subj;;;;;;;;;;;;;
464884;199731;2_Kings 8:8;link;LK ;qal;720982;W;Conj;;720983;LK ;Pred;;;;;;;;;;;;;;;;;
464889;199751;2_Kings 8:9;link;JLK ;qal;720994;W;Conj;;720995;JLK ;Pred;;720996;XZ>L ;Subj;;;;;;;;;;;;;
464900;199792;2_Kings 8:10;link;LK ;qal;721022;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
464924;199876;2_Kings 8:14;link;JLK ;qal;721086;W;Conj;;721087;JLK ;Pred;;721088;M>T >LJ#< ;Cmpl;;;;;;;;;;;;;
464942;199955;2_Kings 8:18;link;JLK ;qal;721137;W;Conj;;721138;JLK ;Pred;;721139;BDRK MLKJ J#R>L ;Cmpl;;;;;;;;;;;;;
464972;200144;2_Kings 8:27;link;JLK ;qal;721239;W;Conj;;721240;JLK ;Pred;;721241;BDRK BJT >X>B ;Cmpl;;;;;;;;;;;;;
464975;200165;2_Kings 8:28;link;JLK ;qal;721249;W;Conj;;721250;JLK ;Pred;;721251;>T&JWRM BN&>X>B ;Adju;;721252;LMLXMH <M&XZH>L MLK&>RM ;Cmpl;;721253;BRMT GL<D ;Loca;BoundErr;;;;
464988;200253;2_Kings 9:1;link;LK ;qal;721292;W;Conj;;721293;LK ;Pred;;721294;RMT GL<D00;Cmpl;;;;;;;;;;;;;
465002;200309;2_Kings 9:4;link;JLK ;qal;721332;W;Conj;;721333;JLK ;Pred;;721334;HN<R HN<R HNBJ> ;Subj;;721335;RMT GL<D00;Cmpl;;;;;;;;;
465061;200580;2_Kings 9:15;link;LKT ;qal;721492;LLKT ;Pred;;;;;;;;;;;;;;;;;;;;;
465064;200589;2_Kings 9:16;link;JLK ;qal;721498;W;Conj;;721499;JLK ;Pred;;721500;JZR<>LH ;Cmpl;;;;;;;;;;;;;
465079;200639;2_Kings 9:18;link;JLK ;qal;721536;W;Conj;;721537;JLK ;Pred;;721538;RKB HSWS ;Subj;;;;;;;;;;;;;
465181;201038;2_Kings 9:35;link;JLKW ;qal;721798;W;Conj;;721799;JLKW ;Pred;;;;;;;;;;;;;;;;;
465259;201409;2_Kings 10:12;link;JLK ;qal;722024;W;Conj;;722025;JLK ;Pred;;722026;#MRWN ;Cmpl;;;;;;;;;;;;;
465272;201466;2_Kings 10:15;link;JLK ;qal;722061;W;Conj;;722062;JLK ;Pred;;722063;M#M ;Cmpl;;;;;;;;;;;;;
465286;201512;2_Kings 10:16;link;LKH ;qal;722097;LKH ;Pred;;722098;>TJ ;Adju;;;;;;;;;;;;;;;;;
465342;201768;2_Kings 10:25;link;JLKW ;qal;722258;W;Conj;;722259;JLKW ;Pred;;722260;<D&<JR BJT&HB<L00;Cmpl;;;;;;;;;;;;;
465362;201868;2_Kings 10:31;link;LKT ;qal;722316;LLKT ;Pred;;722317;BTWRT&JHWH >LHJ&J#R>L ;Cmpl;;722318;BKL&LBBW ;Adju;;;;;;;;;;;;;
465557;203098;2_Kings 13:2;link;JLK ;qal;722930;W;Conj;;722931;JLK ;Pred;;722932;>XR XV>T JRB<M BN&NBV ;Cmpl;;;;;;;;;;;;;
465571;203186;2_Kings 13:6;link;HLK ;qal;722982;BH ;Cmpl;;722983;HLK ;Pred;;;;;;;;;;;;;;;;;
465589;203299;2_Kings 13:11;link;HLK00;qal;723039;BH ;Cmpl;;723040;HLK00;Pred;;;;;;;;;;;;;;;;;
465643;203521;2_Kings 13:21;link;JLK ;qal;723189;W;Conj;;723190;JLK ;Pred;;;;;;;;;;;;;;;;;
465690;203782;2_Kings 14:8;link;LKH ;qal;723340;LKH ;Pred;;;;;;;;;;;;;;;;;;;;;
465895;205070;2_Kings 16:3;link;JLK ;qal;723978;W;Conj;;723979;JLK ;Pred;;723980;BDRK MLKJ J#R>L ;Cmpl;;;;;;;;;;;;;
465922;205243;2_Kings 16:10;link;JLK ;qal;724067;W;Conj;;724068;JLK ;Pred;;724069;HMLK >XZ ;Subj;;724072;DWM#Q ;Cmpl;;;;;;;;;
465988;205710;2_Kings 17:8;link;JLKW ;qal;724293;W;Conj;;724294;JLKW ;Pred;;724295;BXQWT HGWJM WMLKJ J#R>L ;Cmpl;;;;;;;;;;;;;
466014;205879;2_Kings 17:15;link;JLKW ;qal;724383;W;Conj;;724384;JLKW ;Pred;;724385;>XRJ HHBL W>XRJ HGWJM ;Cmpl;;;;;;;;;;;;;
466035;205980;2_Kings 17:19;link;JLKW ;qal;724444;W;Conj;;724445;JLKW ;Pred;;724446;BXQWT J#R>L ;Cmpl;;;;;;;;;;;;;
466045;206031;2_Kings 17:22;link;JLKW ;qal;724476;W;Conj;;724477;JLKW ;Pred;;724478;BNJ J#R>L ;Subj;;724479;BKL&XV>WT JRB<M ;Cmpl;;;;;;;;;
466070;206175;2_Kings 17:27;link;HLJKW ;hif;724558;HLJKW ;Pred;;724559;#MH ;Cmpl;;724560;>XD MHKHNJM ;Objc;;;;;;;;;;;;;
466072;206186;2_Kings 17:27;link;JLKW ;qal;724564;W;Conj;;724565;JLKW ;Pred;;;;;;;;;;;;;;;;;
466455;208135;2_Kings 19:36;link;JLK ;qal;725703;W;Conj;;725704;JLK ;Pred;;;;;;;;;;;;;;;;;
466476;208222;2_Kings 20:3;link;HTHLKTJ ;hit;725762;>T >#R ;Rela;;725763;HTHLKTJ ;Pred;;725764;LPNJK ;Cmpl;;725765;B>MT WBLBB #LM ;Adju;;;;;;;;;
466507;208371;2_Kings 20:9;link;HLK ;qal;725852;HLK ;Pred;;725853;HYL ;Subj;;725854;<#R M<LWT ;Cmpl;;;;;;;;;;;;;
466648;209119;2_Kings 21:21;link;JLK ;qal;726277;W;Conj;;726278;JLK ;Pred;;726279;BKL&HDRK ;Cmpl;;;;;;;;;;;;;
466649;209125;2_Kings 21:21;link;HLK ;qal;726280;>#R&;Rela;;726281;HLK ;Pred;;726282;>BJW ;Subj;;;;;;;;;;;;;
466654;209146;2_Kings 21:22;link;HLK ;qal;726295;W;Conj;;726296;L> ;Nega;;726297;HLK ;Pred;;726298;BDRK JHWH00;Cmpl;;;;;;;;;
466671;209245;2_Kings 22:2;link;JLK ;qal;726351;W;Conj;;726352;JLK ;Pred;;726353;BKL&DRK DWD >BJW ;Cmpl;;;;;;;;;;;;;
466710;209506;2_Kings 22:13;link;LKW ;qal;726472;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
466717;209554;2_Kings 22:14;link;JLK ;qal;726494;W;Conj;;726495;JLK ;Pred;;726496;XLQJHW HKHN W>XJQM W<KBWR W#PN W<#JH ;Subj;;726497;>L&XLDH HNBJ>H >#T #LM BN&TQWH BN&XRXS ;Cmpl;;;;;;;;;
466764;209825;2_Kings 23:3;link;LKT ;qal;726633;LLKT ;Pred;;726634;>XR JHWH ;Cmpl;;;;;;;;;;;;;;;;;
466885;210672;2_Kings 23:29;link;JLK ;qal;727016;W;Conj;;727017;JLK ;Pred;;727018;HMLK J>#JHW ;Subj;;;;;;;;;;;;;
466966;211205;2_Kings 24:15;link;HWLJK ;hif;727279;W;Conj;;727280;>T&>M HMLK W>T&N#J HMLK W>T&SRJSJW W>T >JLJ H>RY ;Objc;;727281;HWLJK ;Pred;;727282;GWLH ;Objc;;727283;MJRW#LM ;Cmpl;;727284;BBLH00;Cmpl;
466994;211406;2_Kings 25:4;link;JLK ;qal;727375;W;Conj;;727376;JLK ;Pred;;727377;DRK H<RBH00;Cmpl;;;;;;;;;;;;;
467040;211790;2_Kings 25:20;link;JLK ;hif;727526;W;Conj;;727527;JLK ;Pred;;727528;>TM ;Objc;;727529;<L&MLK BBL ;Cmpl;;727530;RBLTH00;Cmpl;;;;;
467152;212317;Isaiah 1:18;link;LKW&;qal;727819;LKW&;Pred;;727820;N> ;Intj;;;;;;;;;;;;;;;;;
467208;212554;Isaiah 2:3;link;HLKW ;qal;727980;W;Conj;;727981;HLKW ;Pred;;727982;<MJM RBJM ;Subj;;;;;;;;;;;;;
467210;212559;Isaiah 2:3;link;LKW ;qal;727985;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
467213;212574;Isaiah 2:3;link;NLKH ;qal;727992;W;Conj;;727993;NLKH ;Pred;;727994;B>RXTJW ;Cmpl;;;;;;;;;;;;;
467223;212619;Isaiah 2:5;link;LKW ;qal;728026;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
467224;212621;Isaiah 2:5;link;NLKH ;qal;728027;W;Conj;;728028;NLKH ;Pred;;728029;B>WR JHWH00;Cmpl;;;;;;;;;;;;;
467326;213135;Isaiah 3:16;link;TLKNH ;qal;728307;W;Conj;;728308;TLKNH ;Pred;;728309;NVWJWT GRWN WM#QRWT <JNJM ;PrAd;;;;;;;;;;;;;
467327;213141;Isaiah 3:16;link;HLWK ;qal;728310;HLWK WVPP ;Modi;Adju;728311;TLKNH ;Pred;;;;;;;;;;;;;;;;;
467536;214110;Isaiah 6:8;link;JLK&;qal;728908;W;Conj;;728909;MJ ;Subj;;728910;JLK&;Pred;;728911;LNW ;Adju;;;;;;;;;
467541;214118;Isaiah 6:9;link;LK ;qal;728918;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
467679;214810;Isaiah 8:6;link;HLKJM ;qal;729305;H;Rela;;729306;HLKJM ;PreC;;729307;L>V ;Adju;;;;;;;;;;;;;
467683;214848;Isaiah 8:7;link;HLK ;qal;729321;W;Conj;;729322;HLK ;Pred;;729323;<L&KL&GDWTJW00;Cmpl;;;;;;;;;;;;;
467706;214910;Isaiah 8:11;link;LKT ;qal;729371;MLKT ;Pred;;729372;BDRK H<M&HZH ;Cmpl;;;;;;;;;;;;;;;;;
467757;215147;Isaiah 9:1;link;HLKJM ;qal;729514;H;Rela;;729515;HLKJM ;PreC;;729516;BX#K ;Adju;Cmpl;;;;;;;;;;;;
468379;217976;Isaiah 18:2;link;LKW ;qal;731305;LKW ;Pred;;731307;>L&GWJ MM#K WMWRV ;Cmpl;;;;;;;;;;;;;;;;;
468510;218611;Isaiah 20:2;link;LK ;qal;731673;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
468514;218628;Isaiah 20:2;link;HLK ;qal;731685;HLK ;Pred;;731686;<RWM WJXP00;Modi;Adju;;;;;;;;;;;;;;;;
468516;218637;Isaiah 20:3;link;HLK ;qal;731690;K>#R ;Conj;;731691;HLK ;Pred;;731692;<BDJ J#<JHW ;Subj;;731693;<RWM WJXP ;Modi;Adju;731694;#L# #NJM ;Time;;731695;>WT WMWPT <L&MYRJM W<L&KW#00;Adju;
468553;218795;Isaiah 21:6;link;LK ;qal;731777;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
468650;219207;Isaiah 22:15;link;LK&;qal;732019;LK&;Pred;;;;;;;;;;;;;;;;;;;;;
468978;220508;Isaiah 26:20;link;LK ;qal;732824;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
469090;221025;Isaiah 28:13;link;JLKW ;qal;733119;LM<N ;Conj;;733120;JLKW ;Pred;;;;;;;;;;;;;;;;;
469278;221804;Isaiah 30:2;link;HLKJM ;qal;733661;H;Rela;;733662;HLKJM ;PreC;;;;;;;;;;;;;;;;;
469369;222177;Isaiah 30:21;link;LKW ;qal;733898;LKW ;Pred;;733899;BW ;Cmpl;;;;;;;;;;;;;;;;;
469401;222354;Isaiah 30:29;link;HWLK ;qal;733992;K;Rela;;733993;HWLK ;PreC;;733994;BXLJL ;Adju;;;;;;;;;;;;;
469593;223092;Isaiah 33:15;link;HLK ;qal;734491;HLK ;PreC;;734492;YDQWT ;Objc;Adju;;;;;;;;;;;;;;;;
469625;223198;Isaiah 33:21;link;TLK ;qal;734564;BL&;Nega;;734565;TLK ;Pred;;734566;BW ;Cmpl;;734567;>NJ&#JV ;Subj;;;;;;;;;
469742;223680;Isaiah 35:8;link;HLK ;qal;734894;HLK DRK W>WJLJM ;Subj;;734895;L> ;Nega;;734896;JT<W00;Pred;;;;;;;;;;;;;
469746;223699;Isaiah 35:9;link;HLKW ;qal;734908;W;Conj;;734909;HLKW ;Pred;;734910;G>WLJM00;Subj;;;;;;;;;;;;;
470005;224962;Isaiah 37:37;link;JLK ;qal;735653;W;Conj;;735654;JLK ;Pred;;;;;;;;;;;;;;;;;
470026;225049;Isaiah 38:3;link;HTHLKTJ ;hit;735714;>T >#R ;Rela;;735715;HTHLKTJ ;Pred;;735716;LPNJK ;Adju;;735717;B>MT WBLB #LM ;Adju;;;;;;;;;
470031;225077;Isaiah 38:5;link;HLWK ;qal;735730;HLWK ;Pred;;;;;;;;;;;;;;;;;;;;;
470051;225182;Isaiah 38:10;link;>LKH ;qal;735786;BDMJ JMJ ;Time;;735787;>LKH ;Pred;;735788;B#<RJ #>WL ;Adju;;;;;;;;;;;;;
470269;226048;Isaiah 40:31;link;JLKW ;qal;736392;JLKW ;Pred;;;;;;;;;;;;;;;;;;;;;
470446;226596;Isaiah 42:5;link;HLKJM ;qal;736810;L;Rela;;736811;HLKJM ;PreC;;736812;BH00;Cmpl;;;;;;;;;;;;;
470488;226748;Isaiah 42:16;link;HWLKTJ ;hif;736909;W;Conj;;736910;HWLKTJ ;Pred;;736911;<WRJM ;Objc;;736912;BDRK ;Cmpl;;;;;;;;;
470536;226894;Isaiah 42:24;link;HLWK ;qal;737023;BDRKJW ;Cmpl;;737024;HLWK ;PreC;;;;;;;;;;;;;;;;;
470554;226956;Isaiah 43:2;link;TLK ;qal;737070;KJ&;Conj;;737071;TLK ;Pred;;737072;BMW&># ;Cmpl;;;;;;;;;;;;;
470841;227890;Isaiah 45:2;link;>LK ;qal;737798;>NJ ;Subj;;737799;LPNJK ;Adju;Cmpl;737800;>LK ;Pred;;;;;;;;;;;;;
470905;228103;Isaiah 45:14;link;JLKW ;qal;737956;>XRJK ;Cmpl;;737957;JLKW ;Pred;;;;;;;;;;;;;;;;;
470918;228134;Isaiah 45:16;link;HLKW ;qal;737984;JXDW ;Modi;Adju;737985;HLKW ;Pred;;737986;BKLMH ;Adju;;737987;XR#J YJRJM00;Subj;;;;;;;;;
470981;228340;Isaiah 46:2;link;HLKH00;qal;738136;W;Conj;;738137;NP#M ;Subj;;738138;B#BJ ;Cmpl;;738139;HLKH00;Pred;;;;;;;;;
471213;229045;Isaiah 48:17;link;TLK00;qal;738694;TLK00;Pred;;;;;;;;;;;;;;;;;;;;;
471229;229109;Isaiah 48:21;link;HWLJKM ;hif;738737;HWLJKM ;PreO;;;;;;;;;;;;;;;;;;;;;
471416;229796;Isaiah 50:10;link;HLK ;qal;739250;>#R ;Rela;;739251;HLK ;Pred;;739252;X#KJM ;Adju;Cmpl;;;;;;;;;;;;
471423;229816;Isaiah 50:11;link;LKW ;qal;739268;LKW ;Pred;;739269;B>WR >#KM ;Adju;Cmpl;;;;;;;;;;;;;;;;
471614;230476;Isaiah 52:12;link;TLKWN ;qal;739728;W;Conj;;739729;BMNWSH ;Adju;;739730;L> ;Nega;;739731;TLKWN ;Pred;;;;;;;;;
471615;230478;Isaiah 52:12;link;HLK ;qal;739732;KJ&;Conj;;739733;HLK ;PreC;;739734;LPNJKM ;Adju;Cmpl;739735;JHWH ;Subj;;;;;;;;;
471768;231047;Isaiah 55:1;link;LKW ;qal;740155;LKW ;Pred;;740156;LMJM ;Cmpl;;;;;;;;;;;;;;;;;
471769;231056;Isaiah 55:1;link;LKW ;qal;740157;W;Conj;;740162;LKW ;Pred;;;;;;;;;;;;;;;;;
471773;231061;Isaiah 55:1;link;LKW ;qal;740166;W;Conj;;740167;LKW ;Pred;;;;;;;;;;;;;;;;;
471782;231100;Isaiah 55:3;link;LKW ;qal;740192;W;Conj;;740193;LKW ;Pred;;740194;>LJ ;Cmpl;;;;;;;;;;;;;
471910;231569;Isaiah 57:2;link;HLK ;qal;740512;HLK ;PreC;;740513;NKXW00;Objc;Adju;;;;;;;;;;;;;;;;
471985;231834;Isaiah 57:17;link;JLK ;qal;740700;W;Conj;;740701;JLK ;Pred;;740702;#WBB ;Modi;Adju;740703;BDRK LBW00;Cmpl;;;;;;;;;
472042;232063;Isaiah 58:8;link;HLK ;qal;740863;W;Conj;;740864;HLK ;Pred;;740865;LPNJK ;Cmpl;;740866;YDQK ;Subj;;;;;;;;;
472122;232362;Isaiah 59:9;link;NHLK00;piel;741088;B>PLWT ;Cmpl;;741089;NHLK00;Pred;;;;;;;;;;;;;;;;;
472192;232640;Isaiah 60:3;link;HLKW ;qal;741284;W;Conj;;741285;HLKW ;Pred;;741286;GWJM ;Subj;;741287;L>WRK ;Cmpl;;;;;;;;;
472236;232828;Isaiah 60:14;link;HLKW ;qal;741410;W;Conj;;741411;HLKW ;Pred;;741412;>LJK ;Cmpl;;741414;BNJ M<NJK ;Subj;;;;;;;;;
472435;233650;Isaiah 63:12;link;MWLJK ;hif;741977;MWLJK ;PreC;;741978;LJMJN M#H ;Adju;;741979;ZRW< TP>RTW ;Objc;Adju;;;;;;;;;;;;
472438;233665;Isaiah 63:13;link;MWLJKM ;hif;741986;MWLJKM ;PtcO;;741987;BTHMWT ;Cmpl;;;;;;;;;;;;;;;;;
472521;233969;Isaiah 65:2;link;HLKJM ;qal;742207;H;Rela;;742208;HLKJM ;PreC;;742209;HDRK ;Objc;Cmpl;742212;>XR MX#BTJHM00;Adju;Cmpl;;;;;;;;
472783;235098;Jeremiah 1:7;link;TLK ;qal;742946;KJ ;Conj;;742947;<L&KL&;Cmpl;;742950;TLK ;Pred;;;;;;;;;;;;;
472846;235354;Jeremiah 2:2;link;HLK ;qal;743111;HLK ;Pred;;;;;;;;;;;;;;;;;;;;;
472851;235371;Jeremiah 2:2;link;LKTK ;qal;743122;LKTK ;PreS;;743123;>XRJ ;Cmpl;;743124;BMDBR B>RY ;Loca;Cmpl;;;;;;;;;;;;
472863;235417;Jeremiah 2:5;link;JLKW ;qal;743151;W;Conj;;743152;JLKW ;Pred;;743153;>XRJ HHBL ;Cmpl;;;;;;;;;;;;;
472868;235435;Jeremiah 2:6;link;MWLJK ;hif;743165;H;Rela;;743166;MWLJK ;PreC;;743167;>TNW ;Objc;;743168;BMDBR B>RY <RBH W#WXH B>RY YJH WYLMWT B>RY ;Cmpl;;;;;;;;;
472881;235512;Jeremiah 2:8;link;HLKW00;qal;743210;W;Conj;;743212;HLKW00;Pred;;;;;;;;;;;;;;;;;
472915;235632;Jeremiah 2:17;link;MWLJKK ;hif;743303;MWLJKK ;PtcO;;743304;BDRK00;Cmpl;;;;;;;;;;;;;;;;;
472945;235746;Jeremiah 2:23;link;HLKTJ ;qal;743377;>XRJ HB<LJM ;Cmpl;;743378;L> ;Nega;;743379;HLKTJ ;Pred;;;;;;;;;;;;;
472963;235794;Jeremiah 2:25;link;>LK00;qal;743412;W;Conj;;743413;>XRJHM ;Cmpl;;743414;>LK00;Pred;;;;;;;;;;;;;
473021;236001;Jeremiah 3:1;link;HLKH ;qal;743563;W;Conj;;743564;HLKH ;Pred;;743565;M>TW ;Cmpl;;;;;;;;;;;;;
473049;236113;Jeremiah 3:6;link;HLKH ;qal;743646;HLKH ;PreC;;743647;HJ> ;Subj;;743648;<L&KL&HR GBH W>L&TXT KL&<Y R<NN ;Cmpl;;;;;;;;;;;;;
473061;236169;Jeremiah 3:8;link;TLK ;qal;743680;W;Conj;;743681;TLK ;Pred;;;;;;;;;;;;;;;;;
473071;236224;Jeremiah 3:12;link;HLK ;qal;743712;HLK ;Pred;;;;;;;;;;;;;;;;;;;;;
473106;236375;Jeremiah 3:17;link;JLKW ;qal;743810;W;Conj;;743811;L>&;Nega;;743812;JLKW ;Pred;;743813;<WD ;Modi;;743814;>XRJ #RRWT LBM HR<00;Cmpl;;;;;
473107;236387;Jeremiah 3:18;link;JLKW ;qal;743815;BJMJM HHMH ;Time;;743816;JLKW ;Pred;;743817;BJT&JHWDH ;Subj;;743818;<L&BJT J#R>L ;Cmpl;;;;;;;;;
473314;237171;Jeremiah 5:5;link;>LKH&;qal;744337;>LKH&;Pred;;744338;LJ ;Supp;Adju;744339;>L&HGDLJM ;Cmpl;;;;;;;;;;;;;
473410;237533;Jeremiah 5:23;link;JLKW00;qal;744595;W;Conj;;744596;JLKW00;Pred;;;;;;;;;;;;;;;;;
473522;237940;Jeremiah 6:16;link;LKW&;qal;744885;W;Conj;;744886;LKW&;Pred;;744887;BH ;Cmpl;;;;;;;;;;;;;
473525;237950;Jeremiah 6:16;link;NLK00;qal;744894;L> ;Nega;;744895;NLK00;Pred;;;;;;;;;;;;;;;;;
473564;238107;Jeremiah 6:25;link;TLKW ;qal;744999;W;Conj;;745000;BDRK ;Cmpl;;745001;>L&;Nega;;745002;TLKW ;Pred;;;;;;;;;
473576;238150;Jeremiah 6:28;link;HLKJ ;qal;745032;HLKJ RKJL ;PreC;;;;;;;;;;;;;;;;;;;;;
473605;238296;Jeremiah 7:6;link;TLKW ;qal;745109;W;Conj;;745110;>XRJ >LHJM >XRJM ;Cmpl;;745111;L> ;Nega;;745112;TLKW ;Pred;;745113;LR< LKM00;Adju;;;;;
473615;238348;Jeremiah 7:9;link;HLK ;qal;745139;W;Conj;;745140;HLK ;Pred;;745141;>XRJ >LHJM >XRJM ;Cmpl;;;;;;;;;;;;;
473628;238402;Jeremiah 7:12;link;LKW&;qal;745173;KJ ;Conj;;745174;LKW&;Pred;;745175;N> ;Intj;;745176;>L&MQWMJ ;Cmpl;;;;;;;;;
473680;238674;Jeremiah 7:23;link;HLKTM ;qal;745336;W;Conj;;745337;HLKTM ;Pred;;745338;BKL&HDRK ;Cmpl;;;;;;;;;;;;;
473685;238694;Jeremiah 7:24;link;JLKW ;qal;745352;W;Conj;;745353;JLKW ;Pred;;745354;BM<YWT B#RRWT LBM HR< ;Cmpl;;;;;;;;;;;;;
473737;238989;Jeremiah 8:2;link;HLKW ;qal;745507;W;Conj;;745508;>#R ;Rela;;745509;HLKW ;Pred;;745510;>XRJHM ;Cmpl;;;;;;;;;
473842;239407;Jeremiah 9:1;link;>LKH ;qal;745795;W;Conj;;745796;>LKH ;Pred;;745797;M>TM ;Cmpl;;;;;;;;;;;;;
473855;239460;Jeremiah 9:3;link;JHLK00;qal;745831;W;Conj;;745832;KL&R< ;Adju;;745833;RKJL ;Adju;;745834;JHLK00;Pred;;;;;;;;;
