clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
438572;62428;Leviticus 16:12;link;HBJ> ;hif;641661;W;Conj;;641662;HBJ> ;Pred;;641663;MBJT LPRKT00;Cmpl;;;;;;;;;;;;;;;;;;;;;
438582;62499;Leviticus 16:15;link;HBJ> ;hif;641697;W;Conj;;641698;HBJ> ;Pred;;641699;>T&DMW ;Objc;;641700;>L&MBJT LPRKT ;Cmpl;;;;;;;;;;;;;;;;;
438591;62566;Leviticus 16:17;link;B>W ;qal;641730;BB>W ;PreS;;641732;BQD# ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
438612;62717;Leviticus 16:23;link;B> ;qal;641797;W;Conj;;641798;B> ;Pred;;641799;>HRN ;Subj;;641800;>L&>HL MW<D ;Cmpl;;;;;;;;;;;;;;;;;
438615;62731;Leviticus 16:23;link;B>W ;qal;641806;BB>W ;PreS;;641807;>L&HQD# ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
438626;62798;Leviticus 16:26;link;JBW> ;qal;641841;W;Conj;;641842;>XRJ&KN ;Time;;641843;JBW> ;Pred;;641844;>L&HMXNH00;Cmpl;;;;;;;;;;;;;;;;;
438628;62813;Leviticus 16:27;link;HWB> ;hof;641847;>#R ;Rela;;641848;HWB> ;Pred;;641849;>T&DMM ;Subj;;;;;;;;;;;;;;;;;;;;;
438634;62857;Leviticus 16:28;link;JBW> ;qal;641868;W;Conj;;641869;>XRJ&KN ;Time;;641870;JBW> ;Pred;;641871;>L&HMXNH00;Cmpl;;;;;;;;;;;;;;;;;
438667;63059;Leviticus 17:4;link;HBJ>W ;hif;641967;W;Conj;;641968;>L&PTX >HL MW<D ;Cmpl;;641969;L> ;Nega;;641970;HBJ>W ;PreO;;;;;;;;;;;;;;;;;
438672;63089;Leviticus 17:5;link;JBJ>W ;hif;641983;LM<N >#R ;Conj;;641984;JBJ>W ;Pred;;641985;BNJ J#R>L ;Subj;;641986;>T&ZBXJHM ;Objc;;;;;;;;;;;;;;;;;
438674;63102;Leviticus 17:5;link;HBJ>M ;hif;641991;W;Conj;;641992;HBJ>M ;PreO;;641993;LJHWH ;Cmpl;;641994;>L&PTX >HL MW<D ;Cmpl;;641995;>L&HKHN ;Cmpl;;;;;;;;;;;;;
438685;63188;Leviticus 17:9;link;JBJ>NW ;hif;642034;W;Conj;;642035;>L&PTX >HL MW<D ;Cmpl;;642036;L> ;Nega;;642037;JBJ>NW ;PreO;;;;;;;;;;;;;;;;;
438736;63418;Leviticus 18:3;link;MBJ> ;hif;642176;>#R ;Rela;;642177;>NJ ;Subj;;642178;MBJ> ;PreC;;642179;>TKM ;Objc;;642180;#MH ;Cmpl;;;;;;;;;;;;;
438898;64127;Leviticus 19:21;link;HBJ> ;hif;642654;W;Conj;;642655;HBJ> ;Pred;;642656;>T&>#MW LJHWH >JL >#M00;Objc;;642657;>L&PTX >HL MW<D ;Cmpl;;;;;;;;;;;;;;;;;
438903;64163;Leviticus 19:23;link;TB>W ;qal;642673;W;Conj;;642674;KJ&;Conj;;642675;TB>W ;Pred;;642676;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;
439047;64827;Leviticus 20:22;link;MBJ> ;hif;643097;>#R ;Rela;;643098;>NJ ;Subj;;643099;MBJ> ;PreC;;643100;>TKM ;Objc;;643101;#MH ;Cmpl;;;;;;;;;;;;;
439114;65146;Leviticus 21:11;link;JB> ;qal;643299;W;Conj;;643300;<L KL&NP#T MT ;Cmpl;;643301;L> ;Nega;;643302;JB> ;Pred;;;;;;;;;;;;;;;;;
439146;65317;Leviticus 21:23;link;JB> ;qal;643388;>K >L&HPRKT ;Cmpl;;643389;L> ;Nega;;643390;JB> ;Pred;;;;;;;;;;;;;;;;;;;;;
439186;65488;Leviticus 22:7;link;B> ;qal;643499;W;Conj;;643500;B> ;Pred;;643501;H#M# ;Subj;;;;;;;;;;;;;;;;;;;;;
439302;66078;Leviticus 23:10;link;TB>W ;qal;643846;KJ&;Conj;;643847;TB>W ;Pred;;643848;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;
439305;66091;Leviticus 23:10;link;HB>TM ;hif;643856;W;Conj;;643857;HB>TM ;Pred;;643858;>T&<MR R>#JT QYJRKM ;Objc;;643859;>L&HKHN00;Cmpl;;;;;;;;;;;;;;;;;
439315;66167;Leviticus 23:14;link;HBJ>KM ;hif;643889;<D HBJ>KM ;PreS;;643890;>T&QRBN >LHJKM ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
439318;66187;Leviticus 23:15;link;HBJ>KM ;hif;643898;MJWM HBJ>KM ;PreS;;643899;>T&<MR HTNWPH ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
439322;66214;Leviticus 23:17;link;TBJ>W ;hif;643909;MMW#BTJKM ;Cmpl;;643910;TBJ>W ;Pred;;643911;LXM TNWPH #TJM ;Objc;;;;;;;;;;;;;;;;;;;;;
439430;66959;Leviticus 24:11;link;JBJ>W ;hif;644247;W;Conj;;644248;JBJ>W ;Pred;;644249;>TW ;Objc;;644250;>L&M#H ;Cmpl;;;;;;;;;;;;;;;;;
439480;67173;Leviticus 25:2;link;TB>W ;qal;644385;KJ ;Conj;;644386;TB>W ;Pred;;644387;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;
439546;67552;Leviticus 25:22;link;BW> ;qal;644605;<D&BW> ;Pred;;644606;TBW>TH ;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
439554;67591;Leviticus 25:25;link;B> ;qal;644632;W;Conj;;644633;B> ;Pred;;644634;G>LW ;Subj;;;;;;;;;;;;;;;;;;;;;
439749;68546;Leviticus 26:25;link;HB>TJ ;hif;645297;W;Conj;;645298;HB>TJ ;Pred;;645299;<LJKM ;Cmpl;;645300;XRB ;Objc;;;;;;;;;;;;;;;;;
439789;68729;Leviticus 26:36;link;HB>TJ ;hif;645436;W;Conj;;645437;HB>TJ ;Pred;;645438;MRK ;Objc;;645439;BLBBM ;Cmpl;;645440;B>RYT >JBJHM ;Loca;;;;;;;;;;;;;
439807;68825;Leviticus 26:41;link;HB>TJ ;hif;645501;W;Conj;;645502;HB>TJ ;Pred;;645503;>TM ;Objc;;645504;B>RY >JBJHM ;Cmpl;;;;;;;;;;;;;;;;;
440236;71801;Numbers 4:3;link;B> ;qal;646724;B> ;PreC;;646725;LYB> ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
440239;71822;Numbers 4:5;link;B> ;qal;646732;W;Conj;;646733;B> ;Pred;;646734;>HRN WBNJW ;Subj;;;;;;;;;;;;;;;;;;;;;
440274;72073;Numbers 4:15;link;JB>W ;qal;646852;W;Conj;;646853;>XRJ&KN ;Time;;646854;JB>W ;Pred;;646855;BNJ&QHT ;Subj;;;;;;;;;;;;;;;;;
440288;72167;Numbers 4:19;link;JB>W ;qal;646891;>HRN WBNJW ;Subj;;646892;JB>W ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
440291;72180;Numbers 4:20;link;JB>W ;qal;646898;W;Conj;;646899;L>&;Nega;;646900;JB>W ;Pred;;;;;;;;;;;;;;;;;;;;;
440299;72223;Numbers 4:23;link;B> ;qal;646918;H;Rela;;646919;B> ;PreC;;;;;;;;;;;;;;;;;;;;;;;;;
440318;72373;Numbers 4:30;link;B> ;qal;646965;H;Rela;;646966;B> ;PreC;;646967;LYB> ;Cmpl;;;;;;;;;;;;;;;;;;;;;
440328;72478;Numbers 4:35;link;B> ;qal;646995;H;Rela;;646996;B> ;PreC;;646997;LYB> ;Cmpl;;646998;L<BDH B>HL MW<D00;Adju;;;;;;;;;;;;;;;;;
440335;72542;Numbers 4:39;link;B> ;qal;647016;H;Rela;;647017;B> ;PreC;;647018;LYB> ;Cmpl;;647019;L<BDH B>HL MW<D00;Adju;;;;;;;;;;;;;;;;;
440342;72607;Numbers 4:43;link;B> ;qal;647037;H;Rela;;647038;B> ;PreC;;647039;LYB> ;Cmpl;;647040;L<BDH B>HL MW<D00;Adju;;;;;;;;;;;;;;;;;
440349;72674;Numbers 4:47;link;B> ;qal;647059;H;Rela;;647060;B> ;PreC;;;;;;;;;;;;;;;;;;;;;;;;;
440414;72976;Numbers 5:15;link;HBJ> ;hif;647250;W;Conj;;647251;HBJ> ;Pred;;647252;H>J# ;Subj;;647253;>T&>#TW ;Objc;;647254;>L&HKHN ;Cmpl;;;;;;;;;;;;;
440415;72985;Numbers 5:15;link;HBJ> ;hif;647255;W;Conj;;647256;HBJ> ;Pred;;647257;>T&QRBNH <#JRT H>JPH QMX #<RJM ;Objc;;647258;<LJH ;Cmpl;;;;;;;;;;;;;;;;;
440446;73175;Numbers 5:22;link;B>W ;qal;647369;W;Conj;;647370;B>W ;Pred;;647371;HMJM HM>RRJM H>LH ;Subj;;647372;BM<JK ;Cmpl;;;;;;;;;;;;;;;;;
440454;73227;Numbers 5:24;link;B>W ;qal;647394;W;Conj;;647395;B>W ;Pred;;647396;BH ;Cmpl;;647397;HMJM HM>RRJM ;Subj;;647398;LMRJM00;Adju;;;;;;;;;;;;;
440465;73298;Numbers 5:27;link;B>W ;qal;647436;W;Conj;;647437;B>W ;Pred;;647438;BH ;Cmpl;;647439;HMJM HM>RRJM ;Subj;;647440;LMRJM ;Adju;;;;;;;;;;;;;
440502;73492;Numbers 6:6;link;JB>00;qal;647551;KL&JMJ ;Time;;647554;<L&NP# MT ;Cmpl;;647555;L> ;Nega;;647556;JB>00;Pred;;;;;;;;;;;;;;;;;
440512;73550;Numbers 6:10;link;JB> ;hif;647585;W;Conj;;647586;BJWM H#MJNJ ;Time;;647587;JB> ;Pred;;647588;#TJ TRJM >W #NJ BNJ JWNH ;Objc;;647589;>L&HKHN ;Cmpl;;647590;>L&PTX >HL MW<D00;Loca;;;;;;;;;
440519;73601;Numbers 6:12;link;HBJ> ;hif;647613;W;Conj;;647614;HBJ> ;Pred;;647615;KB# BN&#NTW ;Objc;;647616;L>#M ;Cmpl;;;;;;;;;;;;;;;;;
440523;73626;Numbers 6:13;link;JBJ> ;hif;647626;BJWM ;Time;;647629;JBJ> ;Pred;;647630;>TW ;Objc;;647631;>L&PTX >HL MW<D00;Cmpl;;;;;;;;;;;;;;;;;
440581;73931;Numbers 7:3;link;JBJ>W ;hif;647796;W;Conj;;647797;JBJ>W ;Pred;;647798;>T&QRBNM ##&<GLT YB W#NJ <#R BQR ;Objc;;647799;LPNJ JHWH ;Cmpl;;;;;;;;;;;;;;;;;
440753;75206;Numbers 7:89;link;B> ;qal;648203;W;Conj;;648204;BB> ;Pred;;648205;M#H ;Subj;;648206;>L&>HL MW<D ;Cmpl;;;;;;;;;;;;;;;;;
440802;75484;Numbers 8:15;link;JB>W ;qal;648361;W;Conj;;648362;>XRJ&KN ;Time;;648363;JB>W ;Pred;;648364;HLWJM ;Subj;;;;;;;;;;;;;;;;;
440826;75652;Numbers 8:22;link;B>W ;qal;648446;W;Conj;;648447;>XRJ&KN ;Time;;648448;B>W ;Pred;;648449;HLWJM ;Subj;;;;;;;;;;;;;;;;;
440834;75701;Numbers 8:24;link;JBW> ;qal;648469;MBN XM# W<#RJM #NH WM<LH ;Adju;;648470;JBW> ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
440953;76366;Numbers 10:9;link;TB>W ;qal;648842;W;Conj;;648843;KJ&;Conj;;648844;TB>W ;Pred;;648845;MLXMH B>RYKM <L&HYR ;Cmpl;;;;;;;;;;;;;;;;;
440979;76567;Numbers 10:21;link;B>M00;qal;648929;<D&B>M00;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441307;78118;Numbers 13:21;link;B> ;qal;649912;LB> ;Pred;;649913;XMT00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
441309;78126;Numbers 13:22;link;JB> ;qal;649917;W;Conj;;649918;JB> ;Pred;;649919;<D&XBRWN ;Cmpl;;;;;;;;;;;;;;;;;;;;;
441312;78148;Numbers 13:23;link;JB>W ;qal;649928;W;Conj;;649929;JB>W ;Pred;;649930;<D&NXL >#KL ;Cmpl;;;;;;;;;;;;;;;;;;;;;
441321;78207;Numbers 13:26;link;JB>W ;qal;649956;W;Conj;;649957;JB>W ;Pred;;649958;>L&M#H W>L&>HRN W>L&KL&<DT BNJ&J#R>L ;Cmpl;;649959;>L&MDBR P>RN QD#H ;Cmpl;;;;;;;;;;;;;;;;;
441326;78243;Numbers 13:27;link;B>NW ;qal;649972;B>NW ;Pred;;649973;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
441367;78457;Numbers 14:3;link;MBJ> ;hif;650097;W;Conj;;650098;LMH ;Ques;;650099;JHWH ;Subj;;650100;MBJ> ;PreC;;650101;>TNW ;Objc;;650102;>L&H>RY HZ>T ;Cmpl;;;;;;;;;
441386;78548;Numbers 14:8;link;HBJ> ;hif;650152;W;Conj;;650153;HBJ> ;Pred;;650154;>TNW ;Objc;;650155;>L&H>RY HZ>T ;Cmpl;;;;;;;;;;;;;;;;;
441422;78740;Numbers 14:16;link;HBJ> ;hif;650268;LHBJ> ;Pred;;650269;>T&H<M HZH ;Objc;;650270;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;
441450;78891;Numbers 14:24;link;HBJ>TJW ;hif;650354;W;Conj;;650355;HBJ>TJW ;PreO;;650356;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;
441451;78896;Numbers 14:24;link;B> ;qal;650357;>#R&;Rela;;650358;B> ;Pred;;650359;#MH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
441469;78993;Numbers 14:30;link;TB>W ;qal;650410;>M&;Conj;;650411;>TM ;Subj;;650412;TB>W ;Pred;;650413;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;
441476;79022;Numbers 14:31;link;HBJ>TJ ;hif;650428;W;Conj;;650429;HBJ>TJ ;Pred;;650430;>TM ;Objc;;;;;;;;;;;;;;;;;;;;;
441532;79327;Numbers 15:2;link;TB>W ;qal;650601;KJ ;Conj;;650602;TB>W ;Pred;;650603;>L&>RY MW#BTJKM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
441573;79602;Numbers 15:18;link;B>KM ;qal;650728;BB>KM ;PreS;;650729;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
441574;79608;Numbers 15:18;link;MBJ> ;hif;650730;>#R ;Rela;;650731;>NJ ;Subj;;650732;MBJ> ;PreC;;650733;>TKM ;Objc;;650734;#MH00;Cmpl;;;;;;;;;;;;;
441594;79735;Numbers 15:25;link;HBJ>W ;hif;650803;W;Conj;;650804;HM ;Subj;;650805;HBJ>W ;Pred;;650806;>T&QRBNM ;Objc;;650807;>#H ;Objc;;650808;LJHWH ;Cmpl;;;;;;;;;
441709;80309;Numbers 16:14;link;HBJ>TNW ;hif;651138;>P ;Modi;;651139;L> ;Nega;;651140;>L&>RY ;Cmpl;;651143;HBJ>TNW ;PreO;;;;;;;;;;;;;;;;;
441821;80902;Numbers 17:8;link;JB> ;qal;651481;W;Conj;;651482;JB> ;Pred;;651483;M#H W>HRN ;Subj;;651484;>L&PNJ >HL MW<D00;Cmpl;;;;;;;;;;;;;;;;;
441869;81185;Numbers 17:23;link;JB> ;qal;651640;W;Conj;;651641;JB> ;Pred;;651642;M#H ;Subj;;651643;>L&>HL H<DWT ;Cmpl;;;;;;;;;;;;;;;;;
441941;81588;Numbers 18:13;link;JBJ>W ;hif;651852;>#R&;Rela;;651853;JBJ>W ;Pred;;651854;LJHWH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442019;82127;Numbers 19:7;link;JBW> ;qal;652135;W;Conj;;652136;>XR ;Time;;652137;JBW> ;Pred;;652138;>L&HMXNH ;Cmpl;;;;;;;;;;;;;;;;;
442053;82311;Numbers 19:14;link;B> ;qal;652241;H;Rela;;652242;B> ;PreC;;652243;>L&H>HL ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442087;82531;Numbers 20:1;link;JB>W ;qal;652354;W;Conj;;652355;JB>W ;Pred;;652356;BNJ&J#R>L KL&H<DH ;Cmpl;;652357;MDBR&YN ;Cmpl;;652358;BXD# HR>#WN ;Time;;;;;;;;;;;;;
442098;82592;Numbers 20:4;link;HB>TM ;hif;652391;W;Conj;;652392;LMH ;Ques;;652393;HB>TM ;Pred;;652394;>T&QHL JHWH ;Objc;;652395;>L&HMDBR HZH ;Cmpl;;;;;;;;;;;;;
442101;82613;Numbers 20:5;link;HBJ> ;hif;652403;LHBJ> ;Pred;;652404;>TNW ;Objc;;652405;>L&HMQWM HR< HZH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442105;82637;Numbers 20:6;link;JB> ;qal;652412;W;Conj;;652413;JB> ;Pred;;652414;M#H W>HRN ;Subj;;652415;MPNJ HQHL ;Cmpl;;652416;>L&PTX >HL MW<D ;Cmpl;;;;;;;;;;;;;
442130;82787;Numbers 20:12;link;TBJ>W ;hif;652499;LKN ;Modi;;652500;L> ;Nega;;652501;TBJ>W ;Pred;;652502;>T&HQHL HZH ;Objc;;652503;>L&H>RY ;Cmpl;;;;;;;;;;;;;
442172;82974;Numbers 20:22;link;JB>W ;qal;652629;W;Conj;;652630;JB>W ;Pred;;652631;BNJ&J#R>L KL&H<DH ;Subj;;652632;HR HHR00;Cmpl;;;;;;;;;;;;;;;;;
442176;83007;Numbers 20:24;link;JB> ;qal;652643;KJ ;Conj;;652644;L> ;Nega;;652645;JB> ;Pred;;652646;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;
442197;83128;Numbers 21:1;link;B> ;qal;652717;KJ ;Conj;;652718;B> ;Pred;;652719;J#R>L ;Subj;;652720;DRK H>TRJM ;Cmpl;;;;;;;;;;;;;;;;;
442220;83263;Numbers 21:7;link;JB> ;qal;652797;W;Conj;;652798;JB> ;Pred;;652799;H<M ;Subj;;652800;>L&M#H ;Cmpl;;;;;;;;;;;;;;;;;
442288;83565;Numbers 21:23;link;JB> ;qal;652988;W;Conj;;652989;JB> ;Pred;;652990;JHYH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442300;83646;Numbers 21:27;link;B>W ;qal;653029;B>W ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442368;83960;Numbers 22:7;link;JB>W ;qal;653221;W;Conj;;653222;JB>W ;Pred;;653223;>L&BL<M ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442375;83991;Numbers 22:9;link;JB> ;qal;653246;W;Conj;;653247;JB> ;Pred;;653248;>LHJM ;Subj;;653249;>L&BL<M ;Cmpl;;;;;;;;;;;;;;;;;
442399;84084;Numbers 22:14;link;JB>W ;qal;653312;W;Conj;;653313;JB>W ;Pred;;653314;>L&BLQ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442405;84105;Numbers 22:16;link;JB>W ;qal;653327;W;Conj;;653328;JB>W ;Pred;;653329;>L&BL<M ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442425;84190;Numbers 22:20;link;JB> ;qal;653388;W;Conj;;653389;JB> ;Pred;;653390;>LHJM ;Subj;;653391;>L&BL<M ;Cmpl;;653392;LJLH ;Time;;;;;;;;;;;;;
442427;84202;Numbers 22:20;link;B>W ;qal;653396;>M&;Conj;;653399;B>W ;Pred;;653400;H>N#JM ;Subj;;;;;;;;;;;;;;;;;;;;;
442511;84572;Numbers 22:36;link;B> ;qal;653654;KJ ;Conj;;653655;B> ;Pred;;653656;BL<M ;Subj;;;;;;;;;;;;;;;;;;;;;
442523;84618;Numbers 22:38;link;B>TJ ;qal;653689;HNH&;Intj;;653690;B>TJ ;Pred;;653691;>LJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442531;84641;Numbers 22:39;link;JB>W ;qal;653709;W;Conj;;653710;JB>W ;Pred;;653711;QRJT XYWT00;Cmpl;;;;;;;;;;;;;;;;;;;;;
442610;84971;Numbers 23:17;link;JB> ;qal;653950;W;Conj;;653951;JB> ;Pred;;653952;>LJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
442797;85700;Numbers 25:6;link;B> ;qal;654471;W;Conj;;654472;HNH ;Intj;;654473;>J# MBNJ J#R>L ;Subj;;654474;B> ;Pred;;;;;;;;;;;;;;;;;
442803;85745;Numbers 25:8;link;JB> ;qal;654494;W;Conj;;654495;JB> ;Pred;;654496;>XR >J#&J#R>L ;Adju;;654497;>L&HQBH ;Cmpl;;;;;;;;;;;;;;;;;
443033;87192;Numbers 27:17;link;JB> ;qal;655088;W;Conj;;655089;>#R ;Rela;;655090;JB> ;Pred;;655091;LPNJHM ;Cmpl;;;;;;;;;;;;;;;;;
443035;87200;Numbers 27:17;link;JBJ>M ;hif;655095;W;Conj;;655096;>#R ;Rela;;655097;JBJ>M ;PreO;;;;;;;;;;;;;;;;;;;;;
443049;87286;Numbers 27:21;link;JB>W ;qal;655146;W;Conj;;655147;<L&PJW ;Adju;;655148;JB>W ;Pred;;655149;HW> WKL&BNJ&J#R>L >TW WKL&H<DH00;Subj;;;;;;;;;;;;;;;;;
443289;89076;Numbers 31:12;link;JB>W ;hif;655894;W;Conj;;655895;JB>W ;Pred;;655896;>L&M#H W>L&>L<ZR HKHN W>L&<DT BNJ&J#R>L ;Cmpl;;655897;>T&H#BJ W>T&HMLQWX W>T&H#LL ;Objc;;655898;>L&HMXNH ;Cmpl;;655899;>L&<RBT MW>B ;Loca;;;;;;;;;
443294;89145;Numbers 31:14;link;B>JM ;qal;655911;H;Rela;;655912;B>JM ;PreC;;655913;MYB> HMLXMH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
443312;89273;Numbers 31:21;link;B>JM ;qal;655972;H;Rela;;655973;B>JM ;PreC;;655974;LMLXMH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
443317;89310;Numbers 31:23;link;JB> ;qal;655983;>#R&;Rela;;655984;JB> ;Pred;;655985;B># ;Cmpl;;;;;;;;;;;;;;;;;;;;;
443321;89329;Numbers 31:23;link;JB> ;qal;655994;>#R ;Rela;;655995;L>&;Nega;;655996;JB> ;Pred;;655997;B># ;Cmpl;;;;;;;;;;;;;;;;;
443324;89349;Numbers 31:24;link;TB>W ;qal;656006;W;Conj;;656007;>XR ;Time;;656008;TB>W ;Pred;;656009;>L&HMXNH00;Cmpl;;;;;;;;;;;;;;;;;
443383;89867;Numbers 31:54;link;JB>W ;hif;656199;W;Conj;;656200;JB>W ;Pred;;656201;>TW ;Objc;;656202;>L&>HL MW<D ;Cmpl;;656203;ZKRWN LBNJ&J#R>L LPNJ JHWH00;PrAd;;;;;;;;;;;;;
443388;89908;Numbers 32:2;link;JB>W ;qal;656216;W;Conj;;656217;JB>W ;Pred;;656218;BNJ&GD WBNJ R>WBN ;Subj;;;;;;;;;;;;;;;;;;;;;
443401;89997;Numbers 32:6;link;JB>W ;qal;656251;H;Ques;;656252;>XJKM ;Subj;;656253;JB>W ;Pred;;656254;LMLXMH ;Cmpl;;;;;;;;;;;;;;;;;
443412;90052;Numbers 32:9;link;B> ;qal;656286;LBLTJ&B> ;Pred;;656287;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
443440;90205;Numbers 32:17;link;HBJ>NM ;hif;656368;<D >#R >M&;Conj;;656369;HBJ>NM ;PreO;;656370;>L&MQWMM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
443445;90242;Numbers 32:19;link;B>H ;qal;656388;KJ ;Conj;;656389;B>H ;Pred;;656390;NXLTNW ;Loca;;656391;>LJNW ;Cmpl;;656392;M<BR HJRDN ;Cmpl;;656393;MZRXH00;Loca;;;;;;;;;
443528;90811;Numbers 33:9;link;JB>W ;qal;656681;W;Conj;;656682;JB>W ;Pred;;656683;>JLMH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
443596;91144;Numbers 33:40;link;B> ;qal;656893;BB> ;Pred;;656894;BNJ J#R>L00;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
443648;91405;Numbers 34:2;link;B>JM ;qal;657056;KJ&;Conj;;657057;>TM ;Subj;;657058;B>JM ;PreC;;657059;>L&H>RY KN<N ;Cmpl;;;;;;;;;;;;;;;;;
443667;91521;Numbers 34:8;link;B> ;qal;657130;LB> ;Pred;;657131;XMT ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
443895;92919;Deuteronomy 1:7;link;B>W ;qal;657855;W;Conj;;657856;B>W ;Pred;;657857;HR H>MRJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
443900;92966;Deuteronomy 1:8;link;B>W ;qal;657865;B>W ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443942;93203;Deuteronomy 1:19;link;NB> ;qal;657988;W;Conj;;657989;NB> ;Pred;;657990;<D QD# BRN<00;Cmpl;;;;;;;;;;;;;;;;;;;;;
443944;93209;Deuteronomy 1:20;link;B>TM ;qal;657994;B>TM ;Pred;;657995;<D&HR H>MRJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
443959;93273;Deuteronomy 1:22;link;NB> ;qal;658036;>#R ;Rela;;658037;NB> ;Pred;;658038;>LJHN00;Cmpl;;;;;;;;;;;;;;;;;;;;;
443965;93299;Deuteronomy 1:24;link;JB>W ;qal;658054;W;Conj;;658055;JB>W ;Pred;;658056;<D&NXL >#KL ;Cmpl;;;;;;;;;;;;;;;;;;;;;
444000;93442;Deuteronomy 1:31;link;B>KM ;qal;658149;<D&B>KM ;PreS;;658150;<D&HMQWM HZH00;Loca;;;;;;;;;;;;;;;;;;;;;;;;;
444022;93560;Deuteronomy 1:37;link;TB> ;qal;658209;GM&>TH ;Subj;;658210;L>&;Nega;;658211;TB> ;Pred;;658212;#M00;Loca;;;;;;;;;;;;;;;;;
444025;93570;Deuteronomy 1:38;link;JB> ;qal;658217;HW> ;Subj;;658218;JB> ;Pred;;658219;#MH ;Loca;;;;;;;;;;;;;;;;;;;;;
444032;93597;Deuteronomy 1:39;link;JB>W ;qal;658237;HMH ;Subj;;658238;JB>W ;Pred;;658239;#MH ;Loca;;;;;;;;;;;;;;;;;;;;;
444317;95168;Deuteronomy 4:1;link;B>TM ;qal;659082;W;Conj;;659083;B>TM ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
444338;95256;Deuteronomy 4:5;link;B>JM ;qal;659141;>#R ;Rela;;659142;>TM ;Subj;;659143;B>JM ;PreC;;659144;#MH ;Cmpl;;;;;;;;;;;;;;;;;
444408;95642;Deuteronomy 4:21;link;B> ;qal;659354;W;Conj;;659355;LBLTJ&B> ;Pred;;659356;>L&H>RY HVWBH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
444465;95939;Deuteronomy 4:34;link;BW> ;qal;659533;LBW> ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444481;96049;Deuteronomy 4:38;link;HBJ>K ;hif;659583;LHBJ>K ;PreO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444673;97116;Deuteronomy 6:10;link;JBJ>K ;hif;660150;KJ ;Conj;;660151;JBJ>K ;PreO;;660152;JHWH >LHJK ;Subj;;660153;>L&H>RY <RJM GDLT WVBT WBTJM WBRT XYWBJM KRMJM WZJTJM ;Cmpl;;;;;;;;;;;;;;;;;
444700;97260;Deuteronomy 6:18;link;B>T ;qal;660226;W;Conj;;660227;B>T ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
