book;chapter;verse;sentence#;clause#;lex;status;sense_label;sense;action_status;action;#dos;#pdos;#ndos;#kdos;#ldos;#idos;#cdos;#inds;#locs;#cpls;#bens;text
Jeremia;3;5;24;1;"<FH";;"<d->";"do; make; perform; observe [3|the evil]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|T<FJ ] [3|H R<WT ]"
Jeremia;3;6;27;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FTH ] [3|MCBH JFR>L ]"
Jeremia;3;7;29;1;"<FH";;"<d->";"do; make; perform; observe [2|& whole these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>XRJ <FWTH ] [2|>T KL >LH ]"
Jeremia;4;27;101;1;"<FH";;"<d->";"do; make; perform; observe [2|destruction]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|KLH ] [3|L> ] [4|><FH ]"
Jeremia;4;30;114;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|T<FJ ]"
Jeremia;5;1;4;4;"<FH";;"<d->";"do; make; perform; observe [2|justice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FH ] [2|MCPV ]"
Jeremia;5;10;39;1;"<FH";;"<d->";"do; make; perform; observe [2|destruction]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|KLH ] [3|>L ] [4|T<FW ]"
Jeremia;5;18;70;1;"<FH";wrn;"<dc>";"make [6|destruction] to be [5|together with~you:mm]";?;"[5|together with~you:mm] taken as extra direct object besides [6|destruction]";1;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|GM B  JMJM H HMH ] [3|L> ] [4|><FH ] [5|>TKM ] [6|KLH ]"
Jeremia;5;31;118;1;"<FH";;"<d->";"do; make; perform; observe [2|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|MH ] [3|T<FW ] [4|L >XRJTH ]"
Jeremia;6;13;48;1;"<FH";;"<d->";"do; make; perform; observe [5|lie]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|M NBJ> W <D KHN ] [3|KLW ] [4|<FH ] [5|CQR ]"
Jeremia;6;15;53;1;"<FH";;"<d->";"do; make; perform; observe [2|abomination]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|TW<BH ] [3|<FW ]"
Jeremia;6;26;102;1;"<FH";wrn;"<-i>";"act; take action for [3|to~you:f]";?;"[3|to~you:f] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|>BL JXJD MSPD TMRWRJM ] [2|<FJ ] [3|LK ]"
Jeremia;7;5;13;1;"<FH";;"<d->";"do; make; perform; observe [4|justice between man and between fellow~his]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>M ] [2|<FW ] [3|T<FW ] [4|MCPV BJN >JC W BJN R<HW ]"
Jeremia;7;10;22;2;"<FH";;"<d->";"do; make; perform; observe [2|& whole the abomination the these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|LM<N <FWT ] [2|>T KL H TW<BWT H >LH ]"
Jeremia;7;12;28;2;"<FH";wrn;"<-i>";"act; take action for [3|to~him]";?;"[3|to~him] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|>T >CR ] [2|<FJTJ ] [3|LW ] [4|M PNJ R<T <MJ JFR>L ]"
Jeremia;7;13;29;2;"<FH";;"<d->";"do; make; perform; observe [2|& whole the deed the these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|J<N <FWTKM ] [2|>T KL H M<FJM H >LH ]"
Jeremia;7;14;34;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|W ] [2|<FJTJ ] [3|L  BJT W L  MQWM ]"
Jeremia;7;14;34;5;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|K >CR ] [2|<FJTJ ] [3|L CLW ]"
Jeremia;7;17;41;2;"<FH";wrn;"<dp>";"do; make; perform; observe [1|what] at [4|in town Judah and in outside Jerusalem]";?;"[4|in town Judah and in outside Jerusalem] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|MH ] [2|HMH ] [3|<FJM ] [4|B <RJ JHWDH W B XYWT JRWCLM ]"
Jeremia;7;30;85;1;"<FH";;"<d->";"do; make; perform; observe [2|the evil in eye~my]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|KJ ] [2|<FW ] [3|BNJ JHWDH ]"
Jeremia;8;6;22;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|<FJTJ ]"
Jeremia;8;8;31;1;"<FH";;"<d->";"do; make; perform; observe [5|stylus lie scribe]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>KN ] [2|HNH ] [3|L  CQR ] [4|<FH ] [5|<V CQR SPRJM ]"
Jeremia;8;10;39;1;"<FH";;"<d->";"do; make; perform; observe [4|lie]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|M NBJ> W <D KHN ] [2|KLH ] [3|<FH ] [4|CQR ]"
Jeremia;8;12;44;1;"<FH";;"<d->";"do; make; perform; observe [2|abomination]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|TW<BH ] [3|<FW ]"
Jeremia;9;6;26;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|>JK ] [3|><FH ] [4|M PNJ BT <MJ ]"
Jeremia;9;23;84;2;"<FH";wrn;"<dp>";"do; make; perform; observe [2|loyalty justice and justice] at [3|in the earth]";?;"[3|in the earth] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|<FH ] [2|XSD MCPV W YDQH ] [3|B  >RY ]"
Jeremia;10;12;31;2;"<FH";;"<d->";"do; make; perform; observe [2|earth]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FH ] [2|>RY ] [3|B KXW ]"
Jeremia;10;13;39;1;"<FH";;"<l.>";"make [1|lightning] to become [2|the rain]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|BRQJM ] [2|L  MVR ] [3|<FH ]"
Jeremia;11;4;8;1;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJTM ] [3|>WTM ] [4|K KL ]"
Jeremia;11;6;19;1;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJTM ] [3|>WTM ]"
Jeremia;11;8;25;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L <FWT ]"
Jeremia;11;8;26;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|L> ] [3|<FW ]"
Jeremia;11;15;44;2;"<FH";;"<d->";"do; make; perform; observe [2|the purpose the much]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FWTH ] [2|H MZMTH H RBJM ]"
Jeremia;11;17;51;3;"<FH";wrn;"<-i>";"act; take action for [3|to~them:mm]";?;"[3|to~them:mm] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|>CR ] [2|<FW ] [3|LHM ]"
Jeremia;12;2;8;1;"<FH";;"<d->";"do; make; perform; observe [3|fruit]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|GM ] [2|<FW ] [3|PRJ ]"
Jeremia;12;5;25;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|>JK ] [3|T<FH ] [4|B G>WN H JRDN ]"
Jeremia;14;7;26;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|<FH ] [2|LM<N CMK ]"
Jeremia;14;22;93;1;"<FH";;"<d->";"do; make; perform; observe [4|& whole these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|>TH ] [3|<FJT ] [4|>T KL >LH ]"
Jeremia;15;4;17;2;"<FH";wrn;"<-p>";"act; take action at [3|in Jerusalem]";?;"[3|in Jerusalem] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|<L >CR ] [2|<FH ] [3|B JRWCLM ]"
Jeremia;16;12;41;2;"<FH";wrn;"<-c>";"do; make; perform; observe [2|from father~your:mm]";?;"[2|from father~your:mm] taken as direct object";0;0;0;0;0;0;0;0;0;1;0;"[1|L <FWT ] [2|M >BWTJKM ]"
Jeremia;16;20;64;1;"<FH";wrn;"<di>";"do; make; perform; observe [5|god(s)] for [3|to~him]";?;"[3|to~him] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|H ] [2|J<FH ] [3|LW ] [4|>DM ] [5|>LHJM ]"
Jeremia;17;8;21;2;"<FH";;"<d->";"do; make; perform; observe [2|fruit]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|M <FWT ] [2|PRJ ]"
Jeremia;17;11;28;1;"<FH";;"<d->";"do; make; perform; observe [2|riches]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FH ] [2|<CR ]"
Jeremia;17;22;65;1;"<FH";;"<d->";"do; make; perform; observe [2|whole work]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|KL ML>KH ] [3|L> ] [4|T<FW ]"
Jeremia;17;24;69;4;"<FH";;"<d->";"do; make; perform; observe [3|whole work]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L BLTJ <FWT ] [2|BH ] [3|KL ML>KH ]"
Jeremia;18;3;6;1;"<FH";;"<d->";"do; make; perform; observe [5|work]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|HN ] [3|HW ] [4|<FH ] [5|ML>KH ] [6|<L H >BNJM ]"
Jeremia;18;4;7;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|HW> ] [3|<FH ] [4|B  XMR ]"
Jeremia;18;4;9;1;"<FH";;"<n.>";"make [2|~him] to be [3|tool other]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FHW ] [3|KLJ >XR ]"
Jeremia;18;4;9;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L <FWT ]"
Jeremia;18;6;11;2;"<FH";wrn;"<-i>";"act; take action for [2|to~you:mm]";?;"[2|to~you:mm] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|L <FWT ] [2|LKM ]"
Jeremia;18;8;17;3;"<FH";wrn;"<-i>";"act; take action for [2|to~him]";?;"[2|to~him] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|L <FWT ] [2|LW ]"
Jeremia;18;10;19;1;"<FH";;"<d->";"do; make; perform; observe [2|the evil in eye~my]";!;"";0;0;0;0;0;1;1;0;0;0;0;"[1|W ] [2|<FH ]"
Jeremia;18;12;31;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|N<FH ]"
Jeremia;18;13;35;1;"<FH";;"<d->";"do; make; perform; observe [1|horrible]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|C<RRT ] [2|<FTH ] [3|M>D ] [4|BTWLT JFR>L ]"
Jeremia;18;23;71;1;"<FH";wrn;"<-p>";"act; take action at [3|in~them:mm]";?;"[3|in~them:mm] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|B <T >PK ] [2|<FH ] [3|BHM ]"
Jeremia;19;12;27;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|KN ] [2|><FH ] [3|L  MQWM H ZH W L JWCBJW ]"
Jeremia;21;2;4;1;"<FH";;"<d->";"do; make; perform; observe [4|&~us]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>WLJ ] [2|J<FH ] [3|JHWH ] [4|>WTNW ] [5|K KL NPL>TJW ]"
Jeremia;22;3;8;1;"<FH";;"<d->";"do; make; perform; observe [2|justice and justice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FW ] [2|MCPV W YDQH ]"
Jeremia;22;4;13;1;"<FH";;"<d->";"do; make; perform; observe [4|& the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ >M ] [2|<FW ] [3|T<FW ] [4|>T H DBR H ZH ]"
Jeremia;22;8;26;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|<L MH ] [2|<FH ] [3|JHWH ] [4|KKH ] [5|L  <JR H GDWLH H Z>T ]"
Jeremia;22;15;46;4;"<FH";;"<d->";"do; make; perform; observe [3|justice and justice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|MCPV W YDQH ]"
Jeremia;22;17;52;4;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L <FWT ]"
Jeremia;23;5;24;1;"<FH";wrn;"<dp>";"do; make; perform; observe [3|justice and justice] at [4|in the earth]";?;"[4|in the earth] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|<FH ] [3|MCPV W YDQH ] [4|B  >RY ]"
Jeremia;23;20;85;2;"<FH";;"<d->";"do; make; perform; observe [1|unto ~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<D <FTW ]"
Jeremia;26;3;8;3;"<FH";wrn;"<-i>";"act; take action for [2|to~them:mm]";?;"[2|to~them:mm] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|L <FWT ] [2|LHM ] [3|M PNJ R< M<LLJHM ]"
Jeremia;26;14;38;1;"<FH";wrn;"<-i>";"act; take action for [2|to~me]";?;"[2|to~me] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|<FW ] [2|LJ ] [3|K  VWB W K  JCR B <JNJKM ]"
Jeremia;26;19;56;1;"<FH";;"<d->";"do; make; perform; observe [4|evil great]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|>NXNW ] [3|<FJM ] [4|R<H GDWLH ] [5|<L NPCWTJNW ]"
Jeremia;27;2;3;1;"<FH";wrn;"<di>";"do; make; perform; observe [3|band and yoke-bar] for [2|to~you:m]";?;"[2|to~you:m] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|<FH ] [2|LK ] [3|MWSRWT W MVWT ]"
Jeremia;27;5;9;1;"<FH";;"<d->";"do; make; perform; observe [3|& the earth & the human, mankind and & the cattle]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>NKJ ] [2|<FJTJ ] [3|>T H >RY >T H >DM W >T H BHMH ] [4|B KXJ H GDWL W B ZRW<J H NVWJH ]"
Jeremia;28;6;12;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KN ] [2|J<FH ] [3|JHWH ]"
Jeremia;28;13;28;1;"<FH";;"<d->";"do; make; perform; observe [4|yoke-bar iron]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|TXTJHN ] [4|MVWT BRZL ]"
Jeremia;29;32;83;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>CR ] [2|>NJ ] [3|<FH ] [4|L <MJ ]"
Jeremia;30;11;37;1;"<FH";;"<d->";"do; make; perform; observe [3|destruction]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|><FH ] [3|KLH ] [4|B KL H GWJM ]"
Jeremia;30;11;38;1;"<FH";;"<n.>";"make [1|only &~you:m] to be [4|destruction]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|>K >TK ] [2|L> ] [3|><FH ] [4|KLH ]"
Jeremia;30;24;87;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|<D <FTW ]"
Jeremia;31;37;139;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FW ]"
Jeremia;32;17;47;2;"<FH";;"<d->";"do; make; perform; observe [4|& the heavens and & the earth]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|HNH ] [2|>TH ] [3|<FJT ] [4|>T H CMJM W >T H >RY ] [5|B KXK H GDWL W B ZR<K H NVWJH ]"
Jeremia;32;20;49;6;"<FH";wrn;"<di>";"do; make; perform; observe [4|name] for [3|to~you:m]";?;"[3|to~you:m] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|T<FH ] [3|LK ] [4|CM ] [5|K  JWM H ZH ]"
Jeremia;32;23;57;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L <FWT ]"
Jeremia;32;23;57;1;"<FH";;"<d->";"do; make; perform; observe [1|& whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>T KL ] [2|L> ] [3|<FW ]"
Jeremia;32;30;76;1;"<FH";;"<d->";"do; make; perform; observe [2|the evil in eye~my]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|KJ ] [2|HJW ] [3|BNJ JFR>L W BNJ JHWDH ] [4|>K ] [5|<FJM ] [6|M N<RTJHM ]"
Jeremia;32;32;78;5;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FW ] [3|HMH MLKJHM FRJHM KHNJHM W NBJ>JHM W >JC JHWDH W JCBJ JRWCLM ]"
Jeremia;32;35;86;6;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L <FWT ] [2|H TW<BH H Z>T ]"
Jeremia;33;2;3;2;"<FH";;"<d->";"do; make; perform; observe [1|~her]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FH ]"
Jeremia;33;9;17;3;"<FH";;"<d->";"do; make; perform; observe [4|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|>NKJ ] [3|<FH ] [4|>TM ]"
Jeremia;33;9;19;2;"<FH";wrn;"<-i>";"act; take action for [4|to~her]";?;"[4|to~her] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|>CR ] [2|>NKJ ] [3|<FH ] [4|LH ]"
Jeremia;33;15;34;1;"<FH";wrn;"<dp>";"do; make; perform; observe [3|justice and justice] at [4|in the earth]";?;"[4|in the earth] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|<FH ] [3|MCPV W YDQH ] [4|B  >RY ]"
Jeremia;33;18;41;4;"<FH";;"<d->";"do; make; perform; observe [3|sacrifice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|ZBX ]"
Jeremia;34;15;42;1;"<FH";err;"<i.>";"!not encountered!";-;"";0;1;0;0;0;1;0;0;0;0;0;"[1|W ] [2|T<FW ] [3|>T H JCR B <JNJ ]"
Jeremia;35;10;24;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|N<F ] [3|K KL ]"
Jeremia;35;18;60;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;1;0;0;0;0;0;0;0;"[1|W ] [2|T<FW ] [3|K KL ]"
Jeremia;36;3;5;3;"<FH";wrn;"<-i>";"act; take action for [2|to~them:mm]";?;"[2|to~them:mm] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|L <FWT ] [2|LHM ]"
Jeremia;36;8;19;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|BRWK BN NRJH ] [4|K KL ]"
Jeremia;37;15;40;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|KJ ] [2|>TW ] [3|<FW ] [4|L BJT H KL> ]"
Jeremia;38;9;26;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>CR ] [2|<FW ] [3|L JRMJHW H NBJ> ]"
Jeremia;38;12;38;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|JRMJHW ] [4|KN ]"
Jeremia;38;16;53;2;"<FH";wrn;"<di>";"do; make; perform; observe [4|& the soul the this] for [3|to~us]";?;"[3|to~us] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|>T_>CR ] [2|<FH ] [3|LNW ] [4|>T H NPC H Z>T ]"
Jeremia;39;12;27;1;"<FH";wrn;"<di>";"do; make; perform; observe [5|something evil] for [4|to~him]";?;"[4|to~him] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|>L ] [3|T<F ] [4|LW ] [5|M>WMH R< ]"
Jeremia;39;12;28;1;"<FH";wrn;"<-c>";"do; make; perform; observe [4|with~him]";?;"[4|with~him] taken as direct object";0;0;0;0;0;0;0;0;0;1;0;"[1|KJ_>M ] [2|KN ] [3|<FH ] [4|<MW ]"
Jeremia;40;3;7;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|JHWH ]"
Jeremia;40;16;56;1;"<FH";;"<d->";"do; make; perform; observe [3|& the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>L ] [2|T<F ] [3|>T H DBR H ZH ]"
Jeremia;41;9;26;5;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ] [3|H MLK >S> ] [4|M PNJ B<C> MLK JFR>L ]"
Jeremia;41;11;30;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ] [3|JCM<>L BN NTNJH ]"
Jeremia;42;3;6;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|N<FH ]"
Jeremia;42;5;15;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>M ] [2|L> ] [3|KN ] [4|N<FH ]"
Jeremia;42;10;30;2;"<FH";wrn;"<-i>";"act; take action for [3|to~you:mm]";?;"[3|to~you:mm] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|>CR ] [2|<FJTJ ] [3|LKM ]"
Jeremia;42;20;64;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJNW ]"
Jeremia;44;3;3;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FW ]"
Jeremia;44;4;7;1;"<FH";;"<d->";"do; make; perform; observe [4|& word the abomination the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>L ] [2|N> ] [3|T<FW ] [4|>T DBR H T<BH H Z>T ]"
Jeremia;44;9;16;2;"<FH";wrn;"<-p>";"act; take action at [3|in earth Judah and in outside Jerusalem]";?;"[3|in earth Judah and in outside Jerusalem] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|>CR ] [2|<FW ] [3|B >RY JHWDH W B XYWT JRWCLM ]"
Jeremia;44;17;34;1;"<FH";err;"<i.>";"!not encountered!";-;"";0;1;0;0;0;1;0;0;0;0;0;"[1|KJ ] [2|<FH ] [3|N<FH ] [4|>T KL H DBR ]"
Jeremia;44;17;34;5;"<FH";wrn;"<-p>";"act; take action at [4|in town Judah and in outside Jerusalem]";?;"[4|in town Judah and in outside Jerusalem] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|K >CR ] [2|<FJNW ] [3|>NXNW W >BTJNW MLKJNW W FRJNW ] [4|B <RJ JHWDH W B XYWT JRWCLM ]"
Jeremia;44;19;42;1;"<FH";err;"<i.>";"!not encountered!";-;"";0;1;0;0;0;1;0;1;0;0;0;"[1|H ] [2|M BL<DJ >NCJNW ] [3|<FJNW ] [4|LH ] [5|KWNJM ]"
Jeremia;44;22;45;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FJTM ]"
Jeremia;44;25;55;1;"<FH";;"<d->";"do; make; perform; observe [3|& vow~our]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FH ] [2|N<FH ] [3|>T NDRJNW ]"
Jeremia;44;25;57;1;"<FH";;"<d->";"do; make; perform; observe [4|& vow~your:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|T<FJNH ] [4|>T NDRJKM ]"
Jeremia;46;19;67;1;"<FH";wrn;"<-i>";"act; take action for [3|to~you:f]";?;"[3|to~you:f] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|KLJ GWLH ] [2|<FJ ] [3|LK ]"
Jeremia;46;28;103;1;"<FH";;"<d->";"do; make; perform; observe [3|destruction]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|><FH ] [3|KLH ] [4|B KL H GWJM ]"
Jeremia;46;28;104;1;"<FH";;"<n.>";"make [2|&~you:m] to be [5|destruction]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|>TK ] [3|L> ] [4|><FH ] [5|KLH ]"
Jeremia;48;10;31;2;"<FH";;"<d->";"do; make; perform; observe [2|work YHWH]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FH ] [2|ML>KT JHWH ] [3|RMJH ]"
Jeremia;48;30;93;1;"<FH";;"<d->";"do; make; perform; observe [1|not correct]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L> KN ] [2|<FW ]"
Jeremia;48;36;111;1;"<FH";;"<d->";"do; make; perform; observe [2|remainder]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<L KN ] [2|JTRT ] [3|<FH ]"
Jeremia;50;15;68;2;"<FH";wrn;"<-i>";"act; take action for [2|to~her]";?;"[2|to~her] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|<FW ] [2|LH ]"
Jeremia;50;21;91;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|K KL ]"
Jeremia;50;29;121;1;"<FH";wrn;"<-i>";"act; take action for [2|to~her]";?;"[2|to~her] taken as benefactive adjunct";0;0;0;0;0;0;0;1;0;0;0;"[1|<FW ] [2|LH ]"
Jeremia;51;12;46;1;"<FH";;"<d->";"do; make; perform; observe [2|& <relative> speak to sit Babel]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|GM ] [2|<FH ]"
Jeremia;51;15;52;1;"<FH";;"<d->";"do; make; perform; observe [2|earth]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FH ] [2|>RY ] [3|B KXW ]"
Jeremia;51;16;57;1;"<FH";;"<l.>";"make [1|lightning] to become [2|the rain]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|BRQJM ] [2|L  MVR ] [3|<FH ]"
Jeremia;51;24;80;2;"<FH";wrn;"<-p>";"act; take action at [3|in Zion]";?;"[3|in Zion] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|>CR ] [2|<FW ] [3|B YJWN ]"
